species,ab,ap,am,d_V,Wwb,Wwi,Ri,T_typical,metamorphosis,weaning,p_Am,kap,v,p_M,h_a,E_Hb,E_Hp
Poecilogale_albinucha,2.528162e+01,1.286897e+02,7.737939e+02,3.000000e-01,4.000000e+00,2.800000e+02,3.070585e-02,3.095500e+02,False,True,3.662067e+03,9.702400e-01,2.966500e-02,1.431079e+03,7.941000e-11,1.785000e+02,3.079000e+05
Ateles_geoffroyi,1.482831e+02,5.927865e+02,4.187222e+03,3.000000e-01,4.260000e+02,7.268000e+03,3.374552e-03,3.091500e+02,False,True,3.623104e+02,9.075600e-01,2.751800e-02,2.389860e+01,2.535000e-13,1.505000e+05,6.122000e+06
Pygoscelis_adeliae,7.322612e+00,1.197590e+01,9.705425e+02,2.800000e-01,8.096000e+01,5.000000e+03,3.297125e-02,3.113500e+02,False,False,2.527486e+04,9.990500e-01,1.163800e-01,4.811977e+03,1.236000e-13,1.195000e+02,2.258000e+04
Amphiuma_means,1.267534e+02,1.340261e+03,8.191176e+03,2.800000e-01,5.500000e-01,1.042000e+03,6.922083e-01,2.951500e+02,False,False,1.819610e+02,9.998200e-01,1.166600e-02,2.600610e+01,1.535000e-09,2.103000e-01,8.915000e+01
Macrocheira_kaempferi,2.150340e+01,4.805960e+03,9.568913e+04,1.700000e-01,1.800000e-04,1.900000e+04,1.567576e+03,2.831500e+02,True,False,4.529965e+01,9.519400e-01,3.321500e-02,1.309800e+01,1.563000e-10,2.921000e-02,3.976000e+04
Anolis_gundlachi,2.569616e+01,2.286064e+02,8.023207e+02,3.000000e-01,9.277189e-02,2.913171e+00,6.730476e-02,2.981500e+02,False,False,1.760022e+02,8.121000e-01,2.311000e-02,1.266000e+02,6.243000e-08,1.014000e+02,4.028000e+03
Micrathene_whitneyi,6.516919e+00,1.101164e+01,7.530495e+02,2.800000e-01,5.000000e+00,4.600000e+01,9.295537e-02,3.126500e+02,False,False,1.650609e+03,9.863200e-01,9.224000e-02,7.044695e+02,1.069000e-13,3.005000e+02,1.163000e+04
Cercocebus_torquatus,3.649796e+01,2.491475e+02,3.669462e+03,3.000000e-01,4.250000e+02,8.000000e+03,1.128231e-02,3.104500e+02,False,True,2.717731e+02,9.187900e-01,2.054900e-02,1.783780e+01,6.127000e-13,1.288000e+05,2.926000e+06
Pelophylax_perezi,3.470897e+00,1.175602e+03,3.985246e+03,2.800000e-01,4.200000e-03,6.490000e+01,8.531469e+00,2.881500e+02,False,False,2.470745e+02,6.309000e-01,4.765600e-02,4.670820e+01,8.095000e-08,9.870000e+00,6.358000e+04
Cypsiurus_balasiensis,4.661059e+00,9.489447e+00,9.096060e+02,2.800000e-01,8.600000e-01,1.360000e+01,3.518007e-02,3.120500e+02,False,False,2.359423e+03,9.958000e-01,2.109300e-02,2.598961e+03,2.659000e-12,1.002000e+01,5.154000e+02
Melampitta_lugubris,5.613987e+00,1.838370e+01,7.990193e+02,2.800000e-01,5.200000e+00,4.275000e+01,2.252762e-02,3.147500e+02,False,False,9.589419e+02,9.394700e-01,2.157900e-02,5.083209e+02,1.843000e-12,6.931000e+02,7.957000e+03
Fulmarus_glacialis,2.433136e+01,3.251042e+01,2.872703e+03,2.800000e-01,6.500000e+01,7.060000e+02,1.775331e-02,3.121500e+02,False,False,1.260193e+04,9.935500e-01,2.409700e-02,6.109719e+03,8.838000e-15,1.165000e+03,3.431000e+04
Mustela_frenata,2.272965e+01,5.349894e+01,6.100676e+02,3.000000e-01,3.100000e+00,2.900000e+02,8.512573e-02,3.121500e+02,False,True,5.526449e+03,9.926600e-01,3.954700e-02,2.308971e+03,1.888000e-20,3.226000e+01,7.285000e+04
Athene_brama,7.603072e+00,1.276095e+01,5.971564e+02,2.800000e-01,1.250000e+01,1.140000e+02,6.506876e-02,3.126500e+02,False,False,6.343059e+03,9.908100e-01,7.933100e-02,3.067535e+03,2.354000e-14,4.101000e+02,2.980000e+04
Tockus_monteiri,4.560290e+00,1.083609e+01,1.781631e+03,2.800000e-01,2.200000e+01,3.000000e+02,7.857968e-02,3.132500e+02,False,False,1.375109e+04,9.857800e-01,2.090500e-02,9.500000e+03,1.514000e-16,7.812000e+02,4.036000e+04
Nycticeius_humeralis,5.186876e+01,7.781255e+01,6.312988e+02,3.000000e-01,2.000000e+00,9.750000e+00,1.900843e-02,3.071500e+02,False,True,9.770785e+02,9.577000e-01,2.263500e-02,8.512218e+02,3.595000e-14,3.220000e+02,7.247000e+03
Microtus_ochrogaster,1.648431e+01,2.625807e+01,4.022841e+02,3.000000e-01,3.020000e+00,4.000000e+01,2.002565e-01,3.110500e+02,False,True,3.679735e+03,9.495300e-01,3.050100e-02,2.694963e+03,1.086000e-10,3.890000e+02,2.533000e+04
Elseya_dentata,7.122365e+01,2.678714e+03,4.210615e+03,3.000000e-01,1.870000e+01,6.666000e+03,2.070957e-02,3.001500e+02,False,False,2.490832e+02,8.833100e-01,1.230500e-02,1.954740e+01,1.285000e-09,6.394000e+03,4.202000e+06
Stercorarius_parasiticus,5.889758e+00,9.358136e+00,1.039441e+03,2.800000e-01,3.365000e+01,4.780000e+02,4.344536e-02,3.143500e+02,False,False,1.029836e+04,9.958900e-01,6.513000e-02,3.885891e+03,1.457000e-17,4.069000e+02,2.700000e+04
Lagorchestes_hirsutus,3.317742e+01,9.745171e+01,9.384047e+02,3.000000e-01,6.000000e-01,1.310000e+03,4.107396e-02,3.096500e+02,False,True,6.016192e+02,7.565600e-01,1.607700e-01,4.654950e+01,2.361000e-17,1.012000e+03,4.790000e+06
Diomedea_epomophora,1.643427e+01,4.622187e+01,3.091193e+03,2.800000e-01,5.000000e+02,1.700000e+04,9.381490e-03,3.127500e+02,False,False,5.600765e+03,9.961500e-01,2.844900e-02,6.827217e+02,4.227000e-14,3.285000e+03,3.016000e+05
Nectomys_squamipes,2.384114e+01,3.307423e+01,2.656593e+02,3.000000e-01,1.250000e+01,2.000000e+02,3.293692e-01,3.110500e+02,False,True,2.090147e+03,9.122900e-01,6.747800e-02,5.689452e+02,6.988000e-10,3.488000e+03,1.140000e+05
Picumnus_nebulosus,3.760501e+00,7.437687e+00,7.424787e+02,2.800000e-01,1.400000e+00,1.180000e+01,4.377230e-02,3.120000e+02,False,False,3.400046e+03,9.931600e-01,3.051300e-02,3.906333e+03,1.575000e-14,3.250000e+01,1.104000e+03
Anarhichas_denticulatus,1.609634e+03,1.175033e+04,3.133420e+04,2.000000e-01,9.740981e-02,3.200000e+04,2.170153e+01,2.761500e+02,True,False,4.216785e+02,7.329700e-01,1.713100e-02,2.302769e+02,2.594900e-07,5.147370e+01,6.924138e+06
Symphalangus_syndactylus,4.965449e+01,5.204049e+02,3.373711e+03,3.000000e-01,5.190000e+02,1.090000e+04,7.664163e-03,3.106500e+02,False,True,3.147434e+02,8.061500e-01,1.381200e-02,1.890280e+01,3.373000e-13,3.504000e+05,9.127000e+06
Coracias_naevius,3.739438e+00,7.156265e+00,1.018075e+03,2.800000e-01,1.470000e+01,1.680000e+02,2.946738e-02,3.132500e+02,False,False,6.410880e+03,9.953100e-01,3.321000e-02,3.627523e+03,1.039000e-14,2.014000e+02,4.672000e+03
Porphyrio_martinica,5.272736e+00,1.447185e+01,3.890640e+02,2.800000e-01,1.340000e+01,2.150000e+02,1.219594e-01,3.127500e+02,False,False,1.428642e+03,9.772100e-01,9.528000e-02,3.587703e+02,1.639000e-11,1.269000e+03,8.583000e+04
Amandava_subflava,2.653885e+00,9.221167e+00,5.326795e+02,2.800000e-01,6.000000e-01,7.300000e+00,1.058798e-01,3.147500e+02,False,False,5.787970e+02,9.404100e-01,2.814300e-02,4.517066e+02,8.110000e-13,1.105000e+02,2.211000e+03
Cercopithecus_nictitans,3.784418e+01,3.569278e+02,2.472898e+03,3.000000e-01,4.060000e+02,4.800000e+03,6.267949e-03,3.104500e+02,False,True,2.371538e+02,8.007500e-01,1.978500e-02,1.595940e+01,3.525000e-12,3.622000e+05,7.009000e+06
Gallotia_bravoana,4.155388e+01,7.687468e+02,2.763333e+03,3.000000e-01,3.500000e+00,1.592000e+02,2.769139e-02,2.971500e+02,False,False,1.381136e+02,7.059700e-01,7.308000e-02,1.994030e+01,1.491000e-09,9.566000e+03,2.016000e+05
Acipenser_gueldenstaedtii,1.312793e+01,7.618852e+03,2.285656e+04,2.000000e-01,5.102457e-02,1.150000e+05,3.646501e+02,2.881500e+02,False,False,1.987531e+04,5.622900e-01,3.223300e-02,1.183176e+03,1.804000e-09,2.392000e+00,2.821000e+08
Enicognathus_ferrugineus,5.423651e+00,1.415157e+01,8.967132e+02,2.800000e-01,9.770000e+00,1.669500e+02,9.661952e-02,3.116500e+02,False,False,2.586281e+03,9.797200e-01,2.421600e-02,1.191606e+03,1.613000e-12,4.373000e+02,1.826000e+04
Setophaga_townsendi,2.449740e+00,5.368532e+00,4.705336e+02,2.800000e-01,1.520000e+00,8.600000e+00,9.574237e-02,3.147500e+02,False,False,1.370450e+03,9.385500e-01,3.503800e-02,1.202876e+03,2.811000e-12,2.308000e+02,1.492000e+03
Acanthis_hornemanni,2.245595e+00,6.988632e+00,3.018517e+02,2.800000e-01,1.300000e+00,1.270000e+01,1.013743e-01,3.147500e+02,False,False,7.095930e+02,9.579300e-01,4.746800e-02,4.321025e+02,8.946000e-13,1.978000e+02,3.203000e+03
Tenrec_ecaudatus,6.124140e+01,1.183643e+02,9.966688e+02,3.000000e-01,2.450000e+01,9.000000e+02,2.356851e-01,3.061500e+02,False,True,3.973388e+03,9.125700e-01,9.546800e-02,7.004858e+02,1.504000e-15,5.303000e+03,2.034000e+06
Enhydra_lutris,8.285013e+01,2.922158e+02,2.118377e+03,3.000000e-01,1.868000e+03,2.585000e+04,8.489320e-03,3.106500e+02,False,True,4.544651e+03,8.277800e-01,3.269300e-02,3.396691e+02,6.574000e-15,6.915000e+05,4.469000e+07
Xanthocephalus_xanthocephalus,2.449740e+00,6.827928e+00,7.990193e+02,2.800000e-01,3.300000e+00,3.800000e+01,9.011046e-02,3.147500e+02,False,False,1.637281e+03,9.657700e-01,4.555800e-02,8.829780e+02,5.229000e-14,2.608000e+02,3.896000e+03
Poroderma_africanum,2.888812e+02,2.905698e+03,5.283088e+03,2.000000e-01,1.719000e+01,5.200000e+03,6.795579e-02,2.911500e+02,False,False,4.784331e+02,6.564300e-01,2.788000e-02,3.085260e+01,3.257000e-08,1.208000e+04,3.232000e+06
Pelecanoides_urinatrix,1.843341e+01,2.614951e+01,1.408188e+03,2.800000e-01,1.700000e+01,1.600000e+02,1.775331e-02,3.121500e+02,False,False,2.298483e+04,9.952300e-01,1.895000e-02,2.424170e+04,8.003000e-14,2.349000e+02,1.319000e+04
Leopardus_pajeros,7.244154e+01,1.373711e+02,1.272619e+03,3.000000e-01,1.400000e+02,3.935000e+03,3.850326e-02,3.129500e+02,False,True,7.646738e+03,9.127200e-01,4.097000e-02,1.327172e+03,2.597000e-12,2.302000e+04,8.430000e+06
Trichosurus_vulpecula,9.401979e+00,8.612448e+01,1.413521e+03,3.000000e-01,2.790000e-01,2.395000e+03,1.687276e-02,3.091500e+02,False,True,5.089162e+02,9.999300e-01,2.492900e-02,6.053130e+01,1.046000e-10,3.954000e-02,1.880000e+02
Pseudomys_gracilicaudatus,1.501687e+01,4.618528e+01,6.276672e+02,3.000000e-01,3.800000e+00,6.930000e+01,1.147105e-01,3.106500e+02,False,True,3.516127e+03,9.437800e-01,1.909700e-02,2.428430e+03,6.503000e-11,4.521000e+02,9.067000e+04
Dendrobaena_octaedra,9.200000e+01,1.340000e+02,1.460000e+03,1.600000e-01,2.870000e-03,3.860000e-01,7.770000e-01,2.931500e+02,False,False,1.627087e+03,7.986100e-01,2.081100e-02,4.984113e+03,1.714000e-08,5.162000e-01,1.678000e+02
Urocitellus_mollis,1.402946e+01,2.926891e+01,5.562398e+02,3.000000e-01,3.870000e+00,1.210000e+02,1.725874e-01,3.086500e+02,False,True,4.511280e+03,9.605200e-01,1.976600e-02,2.828073e+03,3.685000e-10,2.656000e+02,1.779000e+04
Gallotia_simonyi,3.878362e+01,7.659765e+02,2.763333e+03,3.000000e-01,3.950000e+00,8.935000e+01,3.402086e-02,2.971500e+02,False,False,1.497214e+02,5.922300e-01,7.542600e-02,2.094670e+01,1.250000e-09,1.341000e+04,2.337000e+05
Pardofelis_marmorata,7.760848e+01,2.294138e+02,1.017096e+03,3.000000e-01,8.500000e+01,4.000000e+03,2.634954e-02,3.110500e+02,False,True,1.015972e+03,6.918700e-01,1.882000e-01,5.256620e+01,4.594000e-22,1.783000e+05,2.742000e+07
Ictidomys_tridecemlineatus,9.567542e+00,9.948028e+01,7.323824e+02,3.000000e-01,3.240000e+00,1.727000e+02,9.060840e-02,3.086500e+02,False,True,9.532856e+02,9.279500e-01,2.367500e-02,3.008746e+02,2.752000e-10,5.530000e+02,2.092000e+05
Thryothorus_ludovicianus,3.021346e+00,7.472504e+00,4.083877e+02,2.800000e-01,1.400000e+00,1.830000e+01,9.686875e-02,3.147500e+02,False,False,9.413464e+02,9.696200e-01,2.784000e-02,6.426447e+02,1.078000e-12,1.025000e+02,1.461000e+03
Branta_hutchinsii,3.279194e+00,9.459213e+00,8.424375e+02,2.800000e-01,6.500000e+01,1.300000e+03,1.303361e-01,3.133500e+02,False,False,2.223875e+04,9.867600e-01,3.479100e-02,9.420583e+03,2.581000e-17,1.805000e+03,2.025000e+05
Crocidura_russula,3.140765e+01,5.178423e+01,3.966642e+02,3.000000e-01,9.450000e-01,1.160000e+01,1.411773e-01,3.078500e+02,False,True,2.746644e+03,9.640300e-01,8.259100e-02,2.110511e+03,1.141000e-10,1.164000e+02,2.617000e+04
Branta_sandvicensis,3.783685e+00,1.172942e+01,1.933463e+03,2.800000e-01,9.080000e+01,1.930000e+03,8.689072e-02,3.133500e+02,False,False,2.978123e+03,9.870000e-01,8.131000e-02,4.483264e+02,4.867000e-23,3.654000e+03,2.428000e+05
Cochlearius_cochlearius,7.193973e+00,1.308869e+01,6.239553e+02,2.800000e-01,2.430000e+01,6.020000e+02,5.205501e-02,3.126500e+02,False,False,6.274281e+03,9.971000e-01,1.201300e-01,1.506438e+03,4.742000e-12,1.863000e+02,3.349000e+04
Cisticola_aridulus,2.858030e+00,7.601067e+00,4.438996e+02,2.800000e-01,1.600000e+00,1.020000e+01,1.013743e-01,3.147500e+02,False,False,1.041688e+03,9.120000e-01,3.169400e-02,7.900368e+02,4.740000e-12,3.697000e+02,3.327000e+03
Parotomys_brantsii,3.503263e+01,5.098051e+01,4.157842e+02,3.000000e-01,1.200000e+01,1.295000e+02,1.683565e-01,3.099500e+02,False,True,2.044642e+03,9.225600e-01,8.037800e-02,6.221529e+02,1.558000e-10,3.384000e+03,1.870000e+05
Spinus_tristis,2.653885e+00,7.579346e+00,5.770695e+02,2.800000e-01,1.300000e+00,1.700000e+01,2.252762e-01,3.147500e+02,False,False,9.079637e+02,9.216500e-01,3.419400e-02,5.619668e+02,2.377000e-12,2.838000e+02,5.050000e+03
Helarctos_malayanus,8.904148e+01,3.130172e+02,2.680242e+03,3.000000e-01,3.250000e+02,6.500000e+04,1.339431e-02,3.112500e+02,False,True,2.195084e+03,9.606800e-01,1.028400e-01,8.338600e+01,1.180000e-19,3.322000e+04,2.680000e+07
Branta_canadensis,6.282409e+00,1.296446e+01,1.951159e+03,2.800000e-01,6.000000e+01,1.313000e+03,1.076283e-01,3.142500e+02,False,False,1.848226e+04,9.901600e-01,3.715500e-02,7.232786e+03,6.454000e-19,1.142000e+03,1.524000e+05
Rhabdomys_pumilio,1.736906e+01,2.677985e+01,3.680291e+02,3.000000e-01,2.670000e+00,5.100000e+01,2.934551e-01,3.101500e+02,False,True,2.210591e+03,9.293000e-01,3.164700e-02,1.246014e+03,3.753000e-10,4.679000e+02,1.992000e+04
Hydrobates_pelagicus,1.548359e+01,2.520588e+01,1.903870e+03,2.800000e-01,5.000000e+00,4.600000e+01,1.775331e-02,3.121500e+02,False,False,4.748585e+03,9.950500e-01,2.947600e-02,3.839967e+03,3.022000e-15,8.038000e+01,6.958000e+03
Rattus_norvegicus,9.346229e+00,1.875702e+01,1.472116e+03,3.000000e-01,7.000000e+00,8.200000e+02,4.478858e-01,3.101500e+02,False,True,4.414311e+03,9.712800e-01,3.051300e-02,1.288205e+03,7.781000e-20,2.773000e+02,2.061000e+04
Aquila_verreauxii,8.506203e+00,2.369925e+01,2.359772e+03,2.800000e-01,9.500000e+01,4.642000e+03,3.396447e-02,3.116700e+02,False,False,3.660158e+03,9.965400e-01,8.060200e-02,4.349192e+02,8.828000e-15,7.000000e+02,1.142000e+05
Heteronotia_binoei_3N1A,3.090354e+01,5.560351e+01,5.475000e+03,3.000000e-01,1.817239e-01,3.831962e+00,3.322151e-02,2.991500e+02,False,False,5.018636e+01,9.137500e-01,8.164400e-03,3.795860e+01,3.848000e-09,9.364000e+01,7.479000e+02
Gallotia_atlantica,3.878362e+01,5.166533e+02,1.267393e+03,3.000000e-01,6.000000e-01,7.800000e+00,9.850225e-03,2.971500e+02,False,False,6.954584e+01,8.414900e-01,4.004200e-02,3.084170e+01,1.096000e-08,6.122000e+02,8.116000e+03
Ochrotomys_nuttalli,2.912971e+01,4.349849e+01,7.222077e+02,3.000000e-01,2.700000e+00,2.200000e+01,3.140371e-01,3.095500e+02,False,True,1.288600e+03,8.483400e-01,8.487400e-02,5.689452e+02,3.928000e-12,1.927000e+03,9.372000e+04
Desmana_moschata,5.179144e+01,1.045217e+02,3.004926e+02,3.000000e-01,3.300000e+00,4.700000e+02,1.331148e-01,3.114500e+02,False,True,4.869300e+03,9.230900e-01,7.831400e-02,1.237624e+03,6.269000e-11,4.484000e+02,2.416000e+06
Pterodroma_pycrofti,8.056640e+00,2.237956e+01,1.633708e+03,2.800000e-01,7.700000e+00,2.500000e+02,1.530262e-02,3.105500e+02,False,False,5.710483e+03,9.988500e-01,9.234300e-02,1.930782e+03,2.449000e-14,2.057000e+01,1.237000e+04
Isurus_oxyrinchus,2.911215e+02,4.091753e+03,6.756679e+03,2.000000e-01,2.000000e+03,5.058000e+05,1.821559e-02,2.991500e+02,False,False,8.127857e+02,8.727800e-01,2.165200e-02,1.885930e+01,9.015000e-10,2.228000e+05,3.735000e+07
Sinosuthora_zappeyi,2.858030e+00,7.236218e+00,5.770695e+02,2.800000e-01,1.000000e+00,1.000000e+01,6.983561e-02,3.147500e+02,False,False,5.788640e+02,9.751700e-01,3.276600e-02,4.067523e+02,2.834000e-14,8.153000e+01,1.056000e+03
Ovis_canadensis,4.511342e+01,1.909256e+02,1.550723e+03,3.000000e-01,4.400000e+03,7.000000e+04,1.328412e-02,3.111500e+02,False,True,9.805195e+02,8.709300e-01,1.197300e-01,2.696640e+01,7.168000e-15,2.941000e+06,4.799000e+07
Chlamydera_nuchalis,4.287045e+00,9.759780e+00,6.658494e+02,2.800000e-01,1.500000e+01,2.100000e+02,3.829695e-02,3.147500e+02,False,False,1.459486e+03,9.880500e-01,4.414600e-02,4.441710e+02,2.545000e-13,4.169000e+02,5.736000e+03
Tyrannus_tyrannus,2.449740e+00,7.922475e+00,4.927286e+02,2.800000e-01,3.200000e+00,3.990000e+01,6.758285e-02,3.147500e+02,False,False,1.267544e+03,9.636600e-01,5.205200e-02,6.046040e+02,7.269000e-14,3.326000e+02,6.291000e+03
Gobio_gobio,2.187988e+01,1.352906e+03,4.259283e+03,2.000000e-01,5.200000e-04,9.660000e+01,1.282845e+01,2.891500e+02,True,False,1.622008e+02,9.683500e-01,1.089800e-02,5.189730e+01,1.514000e-07,1.767000e-02,4.450000e+02
Charadrius_montanus,3.724841e+00,8.862553e+00,4.688162e+02,2.800000e-01,9.000000e+00,1.140000e+02,1.279819e-01,3.141500e+02,False,False,1.111156e+02,9.171800e-01,9.423800e-02,2.214970e+01,5.493000e-13,5.175000e+03,1.333000e+04
Cryptomys_hottentotus,6.619779e+01,1.915960e+02,1.118831e+03,3.000000e-01,8.000000e+00,6.700000e+01,7.865351e-02,3.075500e+02,False,True,1.218304e+03,4.274800e-01,2.137000e-02,2.678602e+02,7.843000e-11,1.873000e+04,1.052000e+06
Plegadis_chihi,3.707527e+00,8.028543e+00,1.149081e+03,2.800000e-01,2.935000e+01,4.875000e+02,6.213659e-02,3.121500e+02,False,False,1.009228e+04,9.954100e-01,1.106500e-01,3.162388e+03,1.690000e-17,3.643000e+02,3.388000e+04
Artibeus_watsoni,9.331803e+01,1.418109e+02,1.278326e+03,3.000000e-01,4.000000e+00,1.150000e+01,2.033910e-02,3.079500e+02,False,True,3.949718e+03,9.503300e-01,2.657700e-02,4.687350e+03,2.065000e-11,1.134000e+03,1.066000e+04
Tersina_viridis,3.062175e+00,1.181855e+01,2.663398e+02,2.800000e-01,1.700000e+00,3.040000e+01,8.447856e-02,3.147500e+02,False,False,8.821777e+02,9.552900e-01,3.139100e-02,4.684727e+02,2.651000e-11,1.906000e+02,5.402000e+03
Procyon_lotor,5.184096e+01,1.271188e+02,1.580835e+03,3.000000e-01,8.000000e+01,6.000000e+03,5.313649e-02,3.111500e+02,False,True,6.022691e+03,9.764300e-01,3.833100e-02,9.055088e+02,4.439000e-18,2.648000e+03,2.229000e+06
Clupea_harengus,7.106840e+01,2.826457e+03,1.554551e+04,2.000000e-01,1.533663e-02,1.050000e+03,2.830399e+01,2.841500e+02,True,False,1.012444e+02,7.365000e-01,8.670000e-02,3.441000e+01,1.496000e-09,1.555000e+01,9.202000e+05
Carcharias_taurus,2.892414e+01,1.295801e+03,2.533755e+03,2.000000e-01,9.200000e+00,2.690000e+05,4.736055e+00,2.991500e+02,False,False,1.228548e+03,9.245500e-01,5.600500e-02,3.294260e+01,6.058000e-09,7.431000e+02,1.685000e+07
Centrocercus_urophasianus,5.307770e+00,6.627857e+00,3.372823e+02,2.800000e-01,3.050000e+01,1.400000e+03,1.452789e-01,3.138500e+02,False,False,3.809830e+03,9.890900e-01,2.738800e-02,9.542568e+02,5.524000e-11,5.749000e+02,2.484000e+03
Argopecten_purpuratus,4.839344e+00,9.289326e+01,2.678307e+03,9.000000e-02,1.482222e-06,2.137778e+02,6.084888e+05,2.891500e+02,True,False,5.186611e+01,9.719000e-01,3.876000e-02,5.168000e+01,5.544000e-08,2.859000e-06,7.557000e+01
Anser_anser,6.909120e+00,2.961123e+01,1.427080e+03,2.800000e-01,8.700000e+01,4.600000e+03,1.303361e-01,3.133500e+02,False,False,2.461783e+04,9.761000e-01,2.433900e-02,7.677390e+03,6.281000e-16,2.755000e+02,1.360000e+04
Hemidactylus_turcicus,3.638031e+01,2.382693e+02,1.377678e+03,3.000000e-01,3.680000e-01,5.500000e+00,1.302935e-02,2.981500e+02,False,False,9.856150e+01,8.528400e-01,3.852200e-02,5.025240e+01,4.963000e-08,4.017000e+02,3.083000e+03
Falco_tinnunculus,6.193766e+00,1.057509e+01,1.359307e+03,2.800000e-01,1.460000e+01,1.840000e+02,7.879013e-02,3.120000e+02,False,False,5.525002e+03,9.924400e-01,1.110000e-01,1.985024e+03,2.939000e-13,3.615000e+02,2.519000e+04
Anous_tenuirostris,1.046497e+01,1.627335e+01,1.300946e+03,2.800000e-01,1.700000e+01,1.150000e+02,2.075413e-02,3.138500e+02,False,False,4.213256e+03,9.958100e-01,8.159200e-02,1.782632e+03,1.206000e-13,2.757000e+02,1.775000e+04
Mimus_polyglottos,2.490569e+00,7.051181e+00,8.877992e+02,2.800000e-01,4.590000e+00,4.781000e+01,2.083804e-01,3.147500e+02,False,False,1.560156e+03,9.030800e-01,5.017600e-02,6.994717e+02,1.113000e-16,1.171000e+03,1.647000e+04
Phoebetria_fusca,3.101142e+01,5.724616e+01,1.971463e+03,2.800000e-01,2.200000e+02,3.000000e+03,1.775331e-02,3.121500e+02,False,False,1.459138e+04,9.861100e-01,6.524400e-02,3.212338e+03,3.821000e-14,7.993000e+03,1.593000e+06
Nimbaphrynoides_occidentalis,3.310976e+02,1.651870e+03,3.081801e+03,2.800000e-01,2.600000e-02,1.940000e+00,8.404176e-02,2.881500e+02,False,False,1.191458e+02,4.851500e-01,2.022000e-02,5.685410e+01,2.258000e-08,1.113000e+02,1.315000e+04
Cryptotis_parva,2.425881e+01,3.230664e+01,2.349965e+02,3.000000e-01,3.400000e-01,4.500000e+00,2.042583e-01,3.114500e+02,False,True,1.126053e+03,9.830000e-01,3.576500e-01,7.651808e+02,1.610000e-14,3.554000e+01,5.207000e+03
Rana_iberica,5.243240e+01,1.966215e+03,7.655130e+03,2.800000e-01,4.200000e-03,8.300000e+01,2.434968e-01,2.831500e+02,False,False,1.945486e+02,9.801000e-01,7.353800e-02,5.048240e+01,1.585000e-07,4.422000e-01,1.016000e+03
Calidris_minutilla,3.717097e+00,6.029067e+00,7.501059e+02,2.800000e-01,3.700000e+00,2.600000e+01,8.532128e-02,3.141500e+02,False,False,2.085552e+03,9.854600e-01,3.879300e-02,1.463421e+03,1.448000e-15,2.074000e+02,3.169000e+03
Chalcites_basalis,2.404063e+00,4.909316e+00,8.068388e+02,2.800000e-01,1.300000e+00,2.000000e+01,1.673197e-01,3.126500e+02,False,False,5.880523e+03,9.869400e-01,2.212100e-02,7.446686e+03,3.397000e-13,4.231000e+01,1.413000e+03
Lepidochelys_kempii,2.235670e+01,4.015000e+03,1.761029e+04,3.000000e-01,1.400000e+01,4.500000e+04,6.030000e-01,2.931500e+02,False,False,7.283207e+02,6.929000e-01,4.241000e-02,2.017000e+01,1.421000e-09,1.324000e+04,3.648000e+07
Atilax_paludinosus,6.239088e+01,1.077526e+02,1.350535e+03,3.000000e-01,1.000000e+02,3.300000e+03,6.160522e-02,3.129500e+02,False,True,1.280217e+04,9.609100e-01,2.043100e-02,3.725314e+03,3.574000e-12,6.305000e+03,1.846000e+06
Phoeniconaias_minor,5.107525e+00,1.652853e+01,2.689463e+03,2.800000e-01,8.550000e+01,1.725000e+03,1.859107e-02,3.126500e+02,False,False,1.078980e+04,9.951700e-01,2.169500e-02,3.833244e+03,4.277000e-14,8.654000e+02,4.850000e+04
Peromyscus_interparietalis,2.720265e+01,3.868928e+01,4.528032e+02,3.000000e-01,2.315000e+00,2.600000e+01,3.434605e-01,3.098500e+02,False,True,5.880927e+03,8.904300e-01,2.234700e-02,6.023528e+03,1.205000e-10,6.193000e+02,4.098000e+04
Bassariscus_astutus,3.935969e+01,1.033138e+02,1.478407e+03,3.000000e-01,3.000000e+01,1.015000e+03,3.855502e-02,3.107500e+02,False,True,6.009851e+03,9.757300e-01,2.623800e-02,1.815927e+03,5.579000e-12,1.121000e+03,5.489000e+05
