species,ab,ap,am,d_V,Wwb,Wwi,Ri,T_typical,metamorphosis,weaning,p_Am,kap,v,p_M,h_a,E_Hb_p,E_Hp
Diaphanosoma_sarsi,4.435841e-01,1.605774e+00,1.020243e+01,1.700000e-01,1.739621e-05,1.358824e-04,9.734251e+00,3.021500e+02,False,False,1.737463e+02,4.626100e-01,2.528900e-02,2.195786e+03,4.502000e-05,1.138889e-01,2.016000e-01
Oceanodroma_castro,1.862846e+01,2.881371e+01,2.027791e+03,2.800000e-01,7.500000e+00,9.000000e+01,1.775331e-02,3.121500e+02,False,False,2.623836e+03,9.932500e-01,1.649800e-02,1.718060e+03,9.868000e-14,2.702337e-02,5.177000e+03
Acrocephalus_scirpaceus,2.143522e+00,6.521710e+00,4.483386e+02,2.800000e-01,1.000000e+00,1.100000e+01,9.011046e-02,3.147500e+02,False,False,9.285087e+02,9.722900e-01,3.550300e-02,6.852738e+02,4.630000e-12,5.921386e-02,1.183000e+03
Stercorarius_longicaudus,5.160550e+00,8.313621e+00,4.679157e+02,2.800000e-01,2.400000e+01,2.700000e+02,4.344536e-02,3.143500e+02,False,False,1.458809e+04,9.949900e-01,2.440500e-02,1.000000e+04,1.512000e-12,4.071429e-02,7.000000e+03
Bitis_gabonica,1.478626e+02,6.534348e+02,4.550150e+03,3.000000e-01,5.200000e+01,1.130000e+04,1.186774e-01,2.971500e+02,False,False,5.149337e+02,7.291100e-01,2.742100e-02,2.576400e+01,2.658000e-09,3.389303e-02,1.477000e+06
Chioninia_coctei,9.731888e+01,1.429371e+03,3.552139e+03,3.000000e-01,9.220000e+00,8.580000e+02,4.504328e-03,2.981500e+02,False,False,1.230371e+02,9.638000e-01,2.528900e-02,1.497640e+01,1.502000e-09,1.601687e-02,1.067000e+05
Ambystoma_opacum,1.572972e+02,8.832788e+02,5.469061e+03,2.800000e-01,4.200000e-03,1.300000e+00,1.706294e-01,2.901500e+02,False,False,1.222500e+02,9.898600e-01,2.171500e-02,1.370431e+02,5.760000e-09,2.100067e-03,9.014000e+01
Stercorarius_parasiticus,5.889758e+00,9.358136e+00,1.039441e+03,2.800000e-01,3.365000e+01,4.780000e+02,4.344536e-02,3.143500e+02,False,False,1.029836e+04,9.958900e-01,6.513000e-02,3.885891e+03,1.457000e-17,1.507037e-02,2.700000e+04
Chasiempis_sandwichensis,3.674610e+00,9.147345e+00,7.901413e+02,2.800000e-01,2.040000e+00,1.335000e+01,4.505523e-02,3.147500e+02,False,False,7.963649e+02,9.600900e-01,2.835100e-02,5.582928e+02,3.780000e-15,1.126180e-01,2.013000e+03
Strix_occidentalis,4.300704e+00,5.662593e+01,1.308131e+03,2.800000e-01,4.885000e+01,6.800000e+02,3.822248e-02,3.129500e+02,False,False,4.089774e+03,9.001400e-01,7.167000e-02,8.929294e+02,2.751000e-15,4.490166e-03,3.305000e+06
Milvus_milvus,1.262288e+01,1.827436e+01,1.781502e+03,2.800000e-01,5.200000e+01,1.150000e+03,5.119277e-02,3.141500e+02,False,False,1.549324e+04,9.964000e-01,6.222200e-02,4.997399e+03,2.279000e-19,6.072700e-03,6.740000e+04
Sceloporus_magister,5.189369e+01,1.501563e+03,4.276524e+03,3.000000e-01,1.000000e+00,4.970000e+01,3.801238e-02,2.871500e+02,False,False,1.489583e+02,5.209100e-01,2.344900e-02,2.612940e+01,4.242000e-07,1.935160e-01,2.190000e+04
Sarcoramphus_papa,1.011032e+01,2.261368e+01,1.962894e+03,2.800000e-01,1.230000e+02,4.000000e+03,2.037808e-02,3.136500e+02,False,False,8.814066e+03,9.968100e-01,3.020900e-02,1.975969e+03,1.422000e-14,8.759757e-03,8.071000e+04
Pheucticus_melanocephalus,2.551812e+00,6.747576e+00,1.109749e+03,2.800000e-01,3.000000e+00,4.820000e+01,9.855832e-02,3.147500e+02,False,False,1.786575e+03,9.756900e-01,4.084000e-02,9.525371e+02,2.644000e-13,5.447898e-02,2.735000e+03
Rana_muscosa,7.095739e+01,5.250847e+03,1.339648e+04,2.800000e-01,4.200000e-03,7.600000e+01,3.975664e-01,2.831500e+02,False,False,9.294508e+01,9.734200e-01,1.428400e-01,2.320040e+01,1.430000e-08,4.515330e-04,1.696000e+03
Isurus_oxyrinchus,2.911215e+02,4.091753e+03,6.756679e+03,2.000000e-01,2.000000e+03,5.058000e+05,1.821559e-02,2.991500e+02,False,False,8.127857e+02,8.727800e-01,2.165200e-02,1.885930e+01,9.015000e-10,5.965194e-03,3.735000e+07
Dicologlossa_cuneata,2.417713e+00,1.130281e+03,2.647396e+03,2.000000e-01,1.380000e-04,9.921000e+01,9.624797e+01,2.913500e+02,True,False,3.641489e+01,9.353800e-01,2.161900e-02,2.613100e+01,3.979000e-08,3.008361e-06,1.196000e+04
Cypseloides_cryptus,5.593270e+00,1.384826e+01,9.096060e+02,2.800000e-01,4.000000e+00,3.500000e+01,1.759003e-02,3.120500e+02,False,False,7.419230e+03,9.944900e-01,1.609300e-02,9.497168e+03,3.829000e-12,1.820520e-02,3.733000e+03
Strauchbufo_raddei,2.621620e+01,2.418444e+03,1.339648e+04,2.800000e-01,4.200000e-03,8.710000e+01,3.657678e+00,2.831500e+02,False,False,1.081060e+04,9.296100e-01,2.796600e-02,8.976899e+03,2.299000e-08,6.838376e-07,1.256000e+05
Buteo_jamaicensis,1.242252e+01,1.826666e+01,1.439266e+03,2.800000e-01,5.760000e+01,1.224000e+03,6.399096e-02,3.141500e+02,False,False,2.996294e+04,9.975900e-01,1.058700e-01,9.822783e+03,6.470000e-14,2.547398e-03,1.076000e+05
Numenius_phaeopus,4.088807e+00,6.272334e+00,1.134535e+03,2.800000e-01,3.500000e+01,3.657000e+02,8.532128e-02,3.141500e+02,False,False,3.057345e+03,9.896300e-01,9.347000e-02,7.600775e+02,3.332000e-13,7.078775e-02,1.828000e+04
Chlamydochaera_jefferyi,2.960102e+00,9.454415e+00,4.438996e+02,2.800000e-01,4.000000e+00,5.100000e+01,4.505523e-02,3.147500e+02,False,False,1.321348e+03,9.702900e-01,4.295800e-02,6.229184e+02,2.530000e-12,5.511739e-02,5.452000e+03
Centrocercus_urophasianus,5.307770e+00,6.627857e+00,3.372823e+02,2.800000e-01,3.050000e+01,1.400000e+03,1.452789e-01,3.138500e+02,False,False,3.809830e+03,9.890900e-01,2.738800e-02,9.542568e+02,5.524000e-11,2.314412e-01,2.484000e+03
Cepaea_nemoralis,2.412369e+01,4.643810e+02,3.522059e+03,1.500000e-01,2.304000e-03,1.333333e+00,1.817119e-01,2.946500e+02,True,False,1.455591e+01,8.280200e-01,3.411800e-02,2.490770e+01,4.252000e-09,1.808788e-02,1.229000e+02
Deania_calcea,2.258862e+03,2.213554e+04,5.565469e+04,2.000000e-01,8.730000e+01,6.600000e+03,6.715047e-03,2.781500e+02,False,False,7.149429e+02,7.070300e-01,7.392500e-02,3.758680e+01,3.080000e-08,1.069013e-02,7.274000e+06
Gallinago_delicata,2.440413e+00,4.945048e+00,4.313109e+02,2.800000e-01,1.090000e+01,1.110000e+02,8.532128e-02,3.141500e+02,False,False,1.250115e+03,9.885500e-01,9.423800e-02,3.719381e+02,2.826000e-13,7.398966e-02,7.547000e+03
Alligator_sinensis,4.234799e+01,1.428109e+03,1.501241e+04,3.000000e-01,3.000000e+01,2.390000e+04,9.030378e-02,2.981500e+02,False,False,3.062685e+02,8.984100e-01,9.353100e-02,1.100500e+01,2.160000e-11,2.303889e-03,9.102000e+06
Setophaga_ruticilla,2.449740e+00,7.557626e+00,4.483386e+02,2.800000e-01,1.100000e+00,8.500000e+00,9.011046e-02,3.147500e+02,False,False,9.290643e+02,9.240400e-01,3.434300e-02,7.247721e+02,9.600000e-13,8.020583e-02,2.915000e+03
Surnia_ulula,7.467303e+00,1.188834e+01,8.606280e+02,2.800000e-01,1.800000e+01,3.320000e+02,1.301375e-01,3.126500e+02,False,False,5.854512e+03,9.910600e-01,9.224000e-02,1.851600e+03,2.031000e-13,1.104914e-02,3.765000e+04
Zimmerius_chrysops,3.450050e+00,1.001733e+01,3.995097e+02,2.800000e-01,1.200000e+00,1.040000e+01,4.415413e-02,3.147500e+02,False,False,7.835468e+02,9.596400e-01,2.390900e-02,6.260285e+02,4.280000e-12,8.077939e-02,1.514000e+03
Pachyhynobius_shangchengensis,5.135024e+01,2.654522e+03,1.259935e+04,2.800000e-01,1.880000e-02,5.200000e+01,1.056403e-01,2.881500e+02,False,False,2.353433e+02,9.664200e-01,2.837700e-02,8.043870e+01,1.781000e-09,1.387894e-04,1.619000e+04
Phoeniconaias_minor,5.107525e+00,1.652853e+01,2.689463e+03,2.800000e-01,8.550000e+01,1.725000e+03,1.859107e-02,3.126500e+02,False,False,1.078980e+04,9.951700e-01,2.169500e-02,3.833244e+03,4.277000e-14,1.784330e-02,4.850000e+04
Oenanthe_familiaris,2.704921e+00,7.812807e+00,4.483386e+02,2.800000e-01,2.000000e+00,1.600000e+01,6.758285e-02,3.147500e+02,False,False,1.210842e+03,9.559700e-01,3.230100e-02,8.564135e+02,2.357000e-13,9.417870e-02,2.216000e+03
Corvus_corone,3.878755e+00,1.628362e+01,8.522873e+02,2.800000e-01,1.150000e+01,5.120000e+02,1.013743e-01,3.147500e+02,False,False,2.457870e+03,9.704300e-01,3.432700e-02,6.895409e+02,2.060000e-13,1.733229e-02,2.564000e+04
Bombina_bombina,7.685384e+00,1.944364e+03,1.291119e+04,2.800000e-01,1.700000e-03,1.390000e+01,1.549044e+00,2.901500e+02,False,False,1.236901e+02,8.614300e-01,7.201800e-02,4.897290e+01,1.805000e-09,1.876268e-04,7.888000e+03
Sphaerodactylus_vincenti,3.673366e+01,3.719644e+02,1.055731e+03,3.000000e-01,5.894519e-02,5.800000e-01,9.472109e-03,2.991500e+02,False,False,2.568644e+01,7.481400e-01,1.700200e-02,2.431830e+01,6.312000e-09,1.659302e-01,8.600000e+02
Aethia_cristatella,1.016597e+01,1.465427e+01,5.203785e+02,2.800000e-01,2.950000e+01,2.870000e+02,2.075413e-02,3.138500e+02,False,False,9.563947e+03,9.948100e-01,2.226400e-02,5.896691e+03,2.292000e-12,4.531501e-02,9.968000e+03
Thalasseus_sandvicensis,6.577980e+00,1.040623e+01,1.484042e+03,2.800000e-01,2.800000e+01,2.500000e+02,4.150825e-02,3.138500e+02,False,False,1.108015e+04,9.943000e-01,5.747800e-02,5.499423e+03,7.268000e-14,2.100000e-02,2.440000e+04
Aix_galericulata,3.657562e+00,9.837582e+00,4.787623e+02,2.800000e-01,3.200000e+01,5.400000e+02,2.280881e-01,3.133500e+02,False,False,3.162271e+03,9.702400e-01,5.574400e-02,8.046583e+02,1.945000e-12,1.589448e-02,1.649000e+05
Calendulauda_barlowi,2.755957e+00,7.498994e+00,4.438996e+02,2.800000e-01,2.600000e+00,2.830000e+01,4.505523e-02,3.147500e+02,False,False,1.597478e+03,9.750400e-01,3.562200e-02,1.027038e+03,5.609000e-12,7.845336e-02,1.694000e+03
Aquila_rapax,8.028326e+00,2.047370e+01,2.377470e+03,2.800000e-01,1.000000e+02,1.970000e+03,1.698223e-02,3.116700e+02,False,False,1.672978e+04,9.972000e-01,8.060200e-02,4.279871e+03,5.645000e-19,4.377158e-03,1.506000e+05
Sylvirana_nigrovittata,3.704198e+00,3.899991e+02,1.738327e+03,2.800000e-01,4.200000e-04,1.565000e+01,2.863097e+00,3.001500e+02,False,False,4.109846e+01,9.853200e-01,2.223300e-02,1.757220e+01,1.848000e-09,1.118388e-04,3.176000e+02
Rhaebo_blombergi,2.645856e+00,4.852499e+02,5.504703e+03,2.800000e-01,1.000000e-03,1.135000e+03,1.553217e+02,3.001500e+02,False,False,3.172514e+02,6.541800e-01,2.795200e-02,2.928950e+01,1.422000e-10,5.530421e-07,2.564000e+06
Eudocimus_ruber,4.060625e+00,1.000202e+01,1.870074e+03,2.800000e-01,3.030000e+01,5.880000e+02,3.550662e-02,3.121500e+02,False,False,8.080140e+03,9.957300e-01,4.411700e-02,2.938402e+03,4.340000e-16,1.774272e-02,1.648000e+04
Molothrus_rufoaxillaris,2.245595e+00,6.623783e+00,3.995097e+02,2.800000e-01,3.300000e+00,4.800000e+01,3.829695e-01,3.147500e+02,False,False,4.020508e+03,9.132400e-01,2.903400e-02,2.790249e+03,7.098000e-13,6.578874e-02,3.607000e+03
Icteria_virens,2.245595e+00,5.529236e+00,3.950707e+02,2.800000e-01,4.500000e+00,2.480000e+01,1.216491e-01,3.147500e+02,False,False,8.787240e+02,9.342500e-01,8.205600e-02,3.893701e+02,4.165000e-12,1.248396e-01,1.091000e+04
Lepisosteus_oculatus,1.200000e+01,1.289500e+03,6.570000e+03,2.000000e-01,8.200000e-03,1.811760e+03,5.479452e+01,2.971500e+02,False,False,2.290091e+02,8.763900e-01,4.449300e-02,1.961180e+01,3.463000e-09,1.288582e-05,2.242000e+05
Menura_novaehollandiae,1.020725e+01,2.735515e+01,7.945803e+02,2.800000e-01,4.100000e+01,6.802000e+02,2.252762e-02,3.147500e+02,False,False,1.660294e+03,9.720500e-01,2.043300e-02,4.435223e+02,4.443000e-12,6.190476e-02,2.646000e+04
Desmognathus_monticola,7.867730e+01,1.016382e+03,1.025615e+04,2.800000e-01,4.460000e-02,6.000000e+00,2.303497e-02,2.881500e+02,False,False,6.026962e+01,8.607200e-01,4.920700e-02,2.945450e+01,2.421000e-09,5.216264e-02,8.485000e+02
Tyrannus_savana,2.449740e+00,7.557626e+00,4.927286e+02,2.800000e-01,2.800000e+00,3.000000e+01,6.758285e-02,3.147500e+02,False,False,1.250521e+03,9.687300e-01,4.634300e-02,6.700318e+02,7.381000e-14,6.187166e-02,3.740000e+03
Threskiornis_molucca,3.884076e+00,1.129153e+01,1.870074e+03,2.800000e-01,4.800000e+01,1.605900e+03,4.793394e-02,3.121500e+02,False,False,1.718512e+04,9.977800e-01,1.291300e-01,4.082709e+03,3.194000e-20,2.391212e-03,9.376000e+04
Mytilaster_minimus,1.100000e+00,1.831000e+02,3.650000e+03,9.000000e-02,3.645000e-07,5.000000e-01,1.400000e+03,2.931500e+02,True,False,1.272596e+00,8.678000e-01,4.576000e-02,1.928000e+01,1.011000e-10,5.335277e-05,2.401000e+00
Gyps_rueppellii,8.889551e+00,3.313378e+01,2.442364e+03,2.800000e-01,1.000000e+02,8.500000e+03,1.695079e-02,3.116500e+02,False,False,5.786968e+03,9.976900e-01,2.053400e-02,1.000000e+03,4.420000e-13,6.420027e-03,4.514000e+04
Myiopsitta_monachus,7.293644e+00,1.358169e+01,1.268063e+03,2.800000e-01,4.760000e+00,8.170000e+01,2.439941e-01,3.119500e+02,False,False,1.079959e+04,9.749800e-01,2.772300e-02,9.497057e+03,8.871000e-16,8.553593e-03,3.284000e+04
Chalcites_lucidus,2.203725e+00,5.003713e+00,8.068388e+02,2.800000e-01,1.400000e+00,2.200000e+01,1.673197e-01,3.126500e+02,False,False,5.286383e+03,9.942900e-01,1.138000e-01,3.814921e+03,4.327000e-17,6.235465e-03,4.128000e+03
Larus_dominicanus,5.185318e+00,1.275269e+01,1.381045e+03,2.800000e-01,6.300000e+01,8.300000e+02,4.344536e-02,3.143500e+02,False,False,1.094982e+04,9.917800e-01,2.024200e-02,5.079902e+03,1.440000e-14,1.797345e-02,5.048000e+04
Alectoris_graeca,7.474978e+00,8.531048e+00,4.818319e+02,2.800000e-01,2.720000e+01,5.750000e+02,3.424431e-01,3.138500e+02,False,False,5.270869e+03,9.676100e-01,3.960000e-02,1.712033e+03,3.851000e-12,2.111611e-01,9.784000e+03
Carduelis_carduelis,2.449740e+00,7.375201e+00,1.198529e+03,2.800000e-01,1.300000e+00,1.910000e+01,1.126381e-01,3.147500e+02,False,False,1.033560e+03,9.608000e-01,3.456400e-02,6.650444e+02,1.873000e-13,4.988390e-02,2.584000e+03
Cyanopica_cyanus,3.062175e+00,9.264608e+00,8.877992e+02,2.800000e-01,3.500000e+00,7.000000e+01,1.576933e-01,3.147500e+02,False,False,1.130927e+03,9.630600e-01,3.917300e-02,4.649325e+02,8.567000e-13,3.798999e-02,8.189000e+03
Buteo_platypterus,1.182143e+01,1.631693e+01,8.579337e+02,2.800000e-01,2.800000e+01,4.400000e+02,5.332580e-02,3.141500e+02,False,False,4.605102e+03,9.952700e-01,9.533000e-02,1.231116e+03,7.872000e-13,1.322952e-02,3.211000e+04
Bubo_scandiacus,8.689226e+00,1.546815e+01,1.520034e+03,2.800000e-01,4.500000e+01,2.200000e+03,1.115464e-01,3.126500e+02,False,False,3.108095e+04,9.963400e-01,7.324500e-02,9.622818e+03,6.101000e-17,1.993846e-03,1.300000e+05
Mytilopsis_sallei,1.745599e-01,2.094719e+01,4.684098e+02,9.000000e-02,1.131000e-07,3.194000e-01,9.024651e+01,3.001500e+02,True,False,7.146776e+00,9.991800e-01,8.286700e-02,4.944890e+01,3.164000e-08,8.431965e-06,2.315000e-02
Trochalopteron_elliotii,2.245595e+00,6.258934e+00,6.658494e+02,2.800000e-01,1.500000e+00,4.500000e+01,9.011046e-02,3.147500e+02,False,False,1.158986e+03,9.923900e-01,3.996900e-02,5.705473e+02,3.908000e-13,3.124615e-02,8.113000e+02
Chasmistes_cujus,1.750390e+01,4.286946e+03,3.130924e+04,2.000000e-01,4.200000e-03,3.493000e+03,8.432015e+01,2.861500e+02,True,False,2.491876e+02,8.032500e-01,5.829900e-02,2.198690e+01,1.205000e-09,3.275661e-06,8.554000e+05
Pseudemys_nelsoni,1.956693e+01,2.143205e+03,7.918137e+03,3.000000e-01,1.230000e+01,4.000000e+03,2.966607e-01,2.951500e+02,False,False,8.597026e+02,3.549600e-01,3.089800e-02,3.226680e+01,8.637000e-10,2.446856e-03,1.336000e+07
Clemmys_guttata,3.129938e+01,2.154938e+03,9.101307e+03,3.000000e-01,3.377290e+00,3.870000e+02,2.636984e-02,2.951500e+02,False,False,9.408319e+01,7.617700e-01,2.691600e-02,1.130010e+01,4.427000e-10,1.808699e-02,2.943000e+05
Gobio_gobio,2.187988e+01,1.352906e+03,4.259283e+03,2.000000e-01,5.200000e-04,9.660000e+01,1.282845e+01,2.891500e+02,True,False,1.622008e+02,9.683500e-01,1.089800e-02,5.189730e+01,1.514000e-07,3.970787e-05,4.450000e+02
Masius_chrysopterus,4.491190e+00,1.032877e+01,4.438996e+02,2.800000e-01,1.400000e+00,1.174000e+01,4.505523e-02,3.147500e+02,False,False,5.952374e+02,9.703400e-01,1.943100e-02,4.588724e+02,4.735000e-12,1.005850e-01,9.914000e+02
Cacatua_moluccensis,7.875024e+00,1.656365e+01,4.637215e+03,2.800000e-01,1.670000e+01,8.500000e+02,2.837910e-02,3.119500e+02,False,False,2.180955e+04,9.987400e-01,6.916000e-02,8.489056e+03,5.409000e-26,2.473389e-03,1.428000e+04
Mycteria_cinerea,4.126299e+00,2.181044e+01,1.468447e+03,2.800000e-01,4.100000e+01,2.300000e+03,4.647769e-02,3.126500e+02,False,False,3.089468e+04,9.969200e-01,7.176500e-02,9.394682e+03,6.793000e-17,5.370424e-04,3.469000e+05
Motacilla_clara,2.653885e+00,8.491469e+00,3.906317e+02,2.800000e-01,2.000000e+00,2.500000e+01,5.406628e-02,3.147500e+02,False,False,1.105971e+03,9.720200e-01,3.794700e-02,6.503878e+02,7.797000e-13,5.475372e-02,2.619000e+03
Etheostoma_trisella,6.451020e+01,2.376759e+02,4.989907e+02,2.000000e-01,5.200000e-04,9.600000e-01,4.629345e-01,2.941500e+02,True,False,3.500110e+01,9.800200e-01,2.237700e-02,8.365470e+01,3.609000e-07,1.435176e-03,3.093000e+01
Elseya_dentata,7.122365e+01,2.678714e+03,4.210615e+03,3.000000e-01,1.870000e+01,6.666000e+03,2.070957e-02,3.001500e+02,False,False,2.490832e+02,8.833100e-01,1.230500e-02,1.954740e+01,1.285000e-09,1.521656e-03,4.202000e+06
Hirundo_tahitica,3.307149e+00,1.060413e+01,7.102394e+02,2.800000e-01,1.500000e+00,2.500000e+01,5.631904e-02,3.147500e+02,False,False,8.455869e+02,9.754200e-01,2.755900e-02,5.067599e+02,1.800000e-12,4.143848e-02,2.162000e+03
Abramis_brama,1.568040e+01,1.336452e+03,6.603860e+03,2.000000e-01,2.800000e-03,6.050000e+03,2.271399e+03,2.911500e+02,True,False,4.010921e+02,6.636700e-01,1.641600e-02,2.334840e+01,4.116000e-08,2.317836e-06,2.366000e+05
Sylvia_atricapilla,2.449740e+00,6.827928e+00,6.125815e+02,2.800000e-01,2.300000e+00,1.670000e+01,1.126381e-01,3.147500e+02,False,False,1.163495e+03,8.792100e-01,5.024000e-02,6.753079e+02,6.200000e-16,9.622824e-02,1.034000e+04
Batagur_affinis,5.367367e+01,6.373326e+03,1.011144e+04,3.000000e-01,4.850000e+01,3.700000e+04,8.703010e-02,2.971500e+02,False,False,5.950507e+02,5.594400e-01,4.746400e-02,1.409450e+01,2.256000e-10,4.275534e-04,2.526000e+08
Coturnix_coturnix,3.776682e+00,1.235725e+01,7.034746e+02,2.800000e-01,6.000000e+00,1.550000e+02,2.777594e-01,3.138500e+02,False,False,3.237030e+03,7.821800e-01,4.154800e-02,1.131341e+03,2.073000e-13,3.041549e-02,7.437000e+04
Pavo_cristatus,6.506780e+00,7.405880e+00,1.087654e+03,2.800000e-01,1.200000e+02,3.100000e+03,1.706426e-01,3.141500e+02,False,False,5.226812e+03,9.811200e-01,4.944000e-02,9.203226e+02,1.619000e-22,3.397078e-01,1.506000e+04
Acipenser_ruthenus,1.284527e+01,4.094431e+03,2.254813e+04,2.000000e-01,1.400000e-03,6.400000e+03,1.842797e+02,2.881500e+02,False,False,2.214462e+02,7.804000e-01,5.178900e-02,1.187580e+01,1.871000e-08,3.601460e-06,2.740000e+05
Icterus_parisorum,2.653885e+00,7.761771e+00,2.840958e+02,2.800000e-01,2.000000e+00,3.510000e+01,6.758285e-02,3.147500e+02,False,False,8.307970e+02,9.855700e-01,4.279600e-02,3.975764e+02,2.579000e-11,4.286214e-02,2.002000e+03
Bonasa_umbellus,6.124350e+00,7.444437e+00,5.300151e+02,2.800000e-01,1.200000e+01,4.720000e+02,2.386724e-01,3.138500e+02,False,False,7.937580e+03,9.876900e-01,2.854300e-02,3.495728e+03,2.945000e-12,1.096702e-01,2.668000e+03
Anthus_spinoletta,2.858030e+00,7.236218e+00,3.906317e+02,2.800000e-01,2.600000e+00,2.000000e+01,9.011046e-02,3.147500e+02,False,False,1.397703e+03,9.363800e-01,3.350400e-02,9.419756e+02,6.950000e-13,1.065162e-01,3.545000e+03
Rana_italica,1.048648e+02,2.975539e+03,8.612022e+03,2.800000e-01,3.100000e-03,1.010000e+02,9.436808e-01,2.831500e+02,False,False,4.766643e+02,9.579600e-01,1.951800e-02,1.651448e+02,3.053000e-07,5.127273e-05,4.400000e+03
Tyrannus_melancholicus,3.164247e+00,9.913954e+00,4.927286e+02,2.800000e-01,3.400000e+00,3.880000e+01,6.758285e-02,3.147500e+02,False,False,1.269528e+03,9.577300e-01,3.386000e-02,6.731617e+02,4.338000e-13,5.969726e-02,5.285000e+03
Riparia_riparia,3.062175e+00,1.035915e+01,4.483386e+02,2.800000e-01,1.600000e+00,1.370000e+01,1.520614e-01,3.147500e+02,False,False,1.054673e+03,6.983600e-01,3.183400e-02,5.668320e+02,5.154000e-12,7.403802e-02,2.157000e+04
Gambelia_sila,3.859883e+01,2.122936e+02,1.154801e+03,3.000000e-01,3.300000e+00,1.680000e+01,1.246968e-02,2.981500e+02,False,False,7.368206e+02,8.549300e-01,3.111500e-02,3.972818e+02,9.026000e-09,4.358000e-02,5.000000e+04
Asellus_aquaticus,1.720602e+01,6.208892e+01,1.122072e+03,1.700000e-01,5.000000e-04,4.500000e-02,1.138630e+00,2.881500e+02,True,False,8.807004e+01,9.089200e-01,9.754100e-03,5.275728e+02,4.969000e-07,4.074146e-02,5.152000e-01
Hypotaenidia_owstoni,4.263063e+00,7.621469e+00,4.530197e+02,2.800000e-01,1.200000e+01,2.170000e+02,1.313409e-01,3.127500e+02,False,False,5.268046e+03,9.876800e-01,5.354000e-02,2.206779e+03,9.305000e-12,2.740199e-02,1.505000e+04
Testudo_hermanni,3.354331e+01,3.158095e+03,8.013320e+03,3.000000e-01,1.280000e+01,2.500000e+03,5.538279e-02,2.971500e+02,False,False,9.297984e+01,6.643400e-01,3.298600e-02,5.109200e+00,3.354000e-10,8.741881e-03,4.157000e+06
Baikaiobia_guttata,1.738456e+02,5.286325e+02,2.589945e+03,7.000000e-02,9.400000e-04,2.800000e-01,3.088869e-03,2.931500e+02,True,False,7.953393e+01,9.938500e-01,1.735300e-02,3.503293e+02,6.374000e-06,1.563036e-02,3.149000e-01
Terrapene_ornata,2.794580e+01,6.053463e+02,9.238408e+03,3.000000e-01,5.312500e+00,3.400000e+02,2.164875e-02,2.981500e+02,False,False,1.341128e+02,8.944500e-01,4.140700e-02,1.936980e+01,5.138000e-11,3.740232e-02,8.446000e+04
Brachidontes_pharaonis,1.100000e+00,1.831000e+02,1.460000e+03,9.000000e-02,2.053401e-08,1.545600e+00,1.208408e+03,2.931500e+02,True,False,8.202124e+00,9.830000e-01,1.868000e-02,1.424000e+01,4.156000e-08,1.820620e-06,2.163000e+00
Tachycineta_leucorrhoa,3.164247e+00,1.155577e+01,6.658494e+02,2.800000e-01,1.700000e+00,2.600000e+01,1.239019e-01,3.147500e+02,False,False,1.123136e+03,9.125500e-01,2.523600e-02,6.861605e+02,2.192000e-12,4.445600e-02,6.728000e+03
Steatornis_caripensis,4.803469e+00,2.056485e+01,2.191583e+03,2.800000e-01,1.400000e+01,4.150000e+02,5.475495e-02,3.120500e+02,False,False,3.457981e+03,9.884700e-01,2.542400e-02,6.078045e+02,9.999000e-13,9.631788e-03,3.775000e+04
Rhinobatos_rhinobatos,4.407534e+02,2.930328e+03,4.102459e+03,2.000000e-01,4.850000e+01,9.075998e+03,1.535664e-02,2.881500e+02,False,False,3.520271e+02,7.764900e-01,4.577500e-02,2.131000e+01,2.939000e-07,4.030584e-02,7.128000e+05
Rhabdotorrhinus_waldeni,5.289936e+00,1.505230e+01,2.545187e+03,2.800000e-01,3.500000e+01,1.081000e+03,2.357390e-02,3.132500e+02,False,False,3.918073e+03,9.975700e-01,6.012500e-02,8.525952e+02,2.732000e-18,6.469428e-03,3.042000e+04
Oreortyx_pictus,3.036201e+00,4.884323e+00,4.818319e+02,2.800000e-01,8.500000e+00,2.318500e+02,2.282954e-01,3.138500e+02,False,False,3.201924e+03,9.803100e-01,2.224000e-02,1.452243e+03,7.315000e-12,1.186161e-01,2.847000e+03
