species,ab,am,d_V,Wwb,Wwp,Wwi,Ri,T_typical,metamorphosis,p_Am,1-kap,v,s_p_M,s_Hb_bj,s_Hbj_p,E_Hp,k_J,1/s_M,class_other,class_Aves,class_Actinopterygii,class_Reptilia,class_Chondrichthyes,class_Amphibia,class_Mammalia,class_Bivalvia,class_Branchiopoda,class_Malacostraca,climate_A,climate_B,climate_C,climate_D,climate_E,habitat_T,habitat_F,habitat_S,habitat_M,migrate_T,food_other,food_P,food_O,food_H,food_C
Cyanistes_caeruleus,2.755957e+00,6.480934e+02,2.800000e-01,8.100000e-01,1.083000e+01,1.140000e+01,3.784639e-01,3.147500e+02,False,2.592923e+03,3.102029e-01,1.571503e-02,9.076939e-01,1.000000e+00,6.194330e-02,4.257352e+03,9.749521e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True
Apus_affinis,4.511604e+00,9.795981e+02,2.800000e-01,1.950000e+00,2.327500e+01,2.450000e+01,7.513285e-02,3.112500e+02,False,7.820374e+02,1.658576e-01,2.078565e-02,8.676167e-01,1.000000e+00,5.326701e-02,1.503513e+04,1.751460e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True
Etmopterus_baxteri,4.474930e+03,9.944289e+04,2.000000e-01,3.317760e+01,5.537337e+02,2.400000e+03,2.413445e-03,2.777500e+02,False,2.948286e+02,3.938072e-01,3.500000e-02,1.576499e-01,1.000000e+00,4.039573e-02,8.193909e+05,2.000000e-03,1.000000e+00,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
Rogadius_asper,2.531136e+00,1.478184e+03,2.000000e-01,6.500000e-05,5.243514e+00,1.800000e+02,6.494457e+02,3.006500e+02,True,1.798687e+01,5.000000e-02,1.812004e-02,1.144461e-02,5.583509e-02,1.711666e-04,1.551617e+03,4.806517e-04,3.835530e-01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
Mugil_liza,1.265535e+00,5.312085e+03,2.000000e-01,3.800000e-04,3.784904e+02,2.900000e+03,1.731900e+04,2.981500e+02,False,3.027924e+02,5.763914e-01,6.696826e-02,1.142164e-01,1.000000e+00,9.444817e-07,1.335586e+06,2.000000e-03,1.000000e+00,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True
Esox_lucius,2.887269e+01,1.296293e+04,2.000000e-01,4.800000e-03,9.080000e+02,2.460000e+04,1.542861e+02,2.851500e+02,False,8.050555e+02,7.183959e-02,2.321700e-02,1.524265e-02,1.000000e+00,2.568933e-06,9.182561e+04,2.000000e-03,1.000000e+00,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True
Passer_montanus,2.653885e+00,5.815085e+02,2.800000e-01,2.200000e+00,2.375000e+01,2.500000e+01,2.815952e-01,3.147500e+02,False,3.287163e+03,1.839434e-01,2.373084e-02,8.624063e-01,1.000000e+00,8.339626e-02,5.265426e+03,1.061595e-01,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,True,True
Pelecanoides_urinatrix,9.390670e+00,1.357174e+03,2.800000e-01,1.700000e+01,1.520000e+02,1.600000e+02,1.842063e-02,3.125500e+02,False,1.026834e+02,3.295776e-02,4.144942e-02,2.300797e-01,1.000000e+00,1.585253e-01,2.221745e+04,8.343126e-04,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
Gopherus_polyphemus,8.428097e+01,4.170971e+04,3.000000e-01,3.890000e+01,2.780000e+03,5.500000e+03,2.808699e-02,2.971500e+02,False,1.791063e+02,2.555924e-01,2.064945e-02,4.191651e-01,1.000000e+00,5.328278e-03,8.962226e+06,3.794876e-04,1.000000e+00,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
Pterodroma_solandri,1.122797e+01,1.357174e+03,2.800000e-01,5.000000e+01,5.795000e+02,6.100000e+02,1.842063e-02,3.125500e+02,False,2.223795e+03,2.907196e-01,1.736278e-02,9.661492e-01,1.000000e+00,6.913904e-02,2.745975e+05,2.130831e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True
Hafferia_fortis,2.653885e+00,3.995097e+02,2.800000e-01,4.800000e+00,3.325000e+01,3.500000e+01,4.505523e-02,3.147500e+02,False,3.857166e+03,5.484599e-02,3.174429e-02,8.954963e-01,1.000000e+00,1.282657e-01,2.239348e+03,1.239558e-01,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Blepsias_cirrhosus,1.896427e+02,8.972909e+03,2.000000e-01,1.090000e-02,7.600000e+00,3.800000e+01,3.151709e-01,2.802500e+02,True,8.817965e+01,3.422302e-01,2.361200e-02,1.339504e-01,3.071536e-01,2.392435e-03,2.317207e+04,2.000000e-03,6.831042e-01,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
Hemiphaga_novaeseelandiae,4.892995e+00,9.698484e+02,2.800000e-01,1.860000e+01,5.605000e+02,5.900000e+02,2.062178e-02,3.137800e+02,False,1.550587e+02,7.410468e-03,5.543157e-02,1.154509e-01,1.000000e+00,8.975141e-02,8.693668e+03,8.469038e-04,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
Pterodroma_axillaris,8.414713e+00,1.633708e+03,2.800000e-01,4.500000e+01,5.985000e+02,6.300000e+02,1.530262e-02,3.105500e+02,False,1.656946e+02,3.052642e-02,4.450569e-02,2.883170e-01,1.000000e+00,8.698844e-02,8.879945e+04,8.930739e-04,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True
Lindbergichthys_nudifrons,8.850511e+02,2.372565e+04,2.000000e-01,4.200000e-03,1.050000e+01,9.420000e+01,2.321875e+00,2.714500e+02,True,1.616996e+02,5.187669e-01,2.302804e-02,6.686596e-02,5.502716e-03,1.078182e-02,1.719857e+05,2.000000e-03,1.858649e-01,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
Sula_leucogaster,8.369945e+00,1.322616e+03,2.800000e-01,6.000000e+01,1.662500e+03,1.750000e+03,4.113060e-02,3.137500e+02,False,2.579722e+03,1.346437e-01,2.321605e-02,9.484295e-01,1.000000e+00,2.513720e-02,3.493330e+05,1.988332e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
Chaetura_brachyura,3.572537e+00,9.795981e+02,2.800000e-01,1.600000e+00,1.900000e+01,2.000000e+01,5.716630e-02,3.112500e+02,False,7.657708e+02,1.153196e-01,2.554537e-02,8.805374e-01,1.000000e+00,4.928616e-02,9.954116e+03,1.818594e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Milvus_migrans,6.532640e+00,1.232950e+03,2.800000e-01,5.200000e+01,8.075000e+02,8.500000e+02,4.866376e-02,3.131500e+02,False,2.995115e+03,6.381352e-02,2.957262e-02,8.242017e-01,1.000000e+00,5.551440e-02,7.038216e+04,3.075636e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,True
Strix_occidentalis,6.124350e+00,1.260979e+03,2.800000e-01,4.885000e+01,6.460000e+02,6.800000e+02,3.965174e-02,3.133500e+02,False,1.731926e+02,7.009946e-02,9.990625e-02,5.857568e-01,1.000000e+00,4.048677e-02,5.779606e+05,8.128109e-04,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
Chriodorus_atherinoides,9.108235e-01,2.493379e+02,2.000000e-01,1.800000e-04,1.580000e+01,8.730000e+01,5.895613e+01,3.018500e+02,False,6.774103e+01,1.381488e-02,2.688400e-02,1.421613e-01,1.000000e+00,8.759358e-06,9.764914e+02,2.000000e-03,1.000000e+00,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
Somateria_mollissima,6.909120e+00,1.772125e+03,2.800000e-01,7.200000e+01,1.824000e+03,1.920000e+03,8.532128e-02,3.141500e+02,False,1.547234e+04,2.736574e-01,2.253880e-02,9.717605e-01,1.000000e+00,3.327129e-02,1.630414e+05,1.762201e-01,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
Potamopyrgus_antipodarum,5.218392e+01,1.602951e+03,1.500000e-01,3.800000e-05,1.218116e-02,3.742500e-02,3.633475e-01,2.891500e+02,True,2.370684e+00,1.270000e-02,3.906000e-03,5.777551e-03,6.172161e-03,7.328859e-01,4.470000e-02,2.000000e-03,1.953958e-01,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
Chromis_chromis,4.405199e+00,3.285000e+03,2.000000e-01,8.248374e-04,7.850000e+00,2.292000e+01,2.000000e+02,2.951500e+02,True,4.383932e+01,1.114100e-01,3.527500e-02,1.029677e-01,6.025341e-02,1.087627e-04,6.676000e+03,2.000000e-03,3.942259e-01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
Glyptocephalus_stelleri,3.558105e+01,3.733787e+04,2.000000e-01,6.600000e-05,1.346000e+02,1.500000e+03,6.251812e+01,2.779500e+02,True,5.237919e+01,1.808549e-02,2.082372e-02,5.895640e-02,7.529429e-03,3.988568e-05,1.376797e+04,2.000000e-03,1.965942e-01,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
Phalacrocorax_aristotelis,6.226422e+00,1.487943e+03,2.800000e-01,3.580000e+01,1.890500e+03,1.990000e+03,6.169591e-02,3.137500e+02,False,2.592545e+03,1.428093e-02,2.734832e-02,6.552055e-01,1.000000e+00,1.779708e-02,2.956110e+04,2.078230e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
Gerygone_flavolateralis,3.674610e+00,2.175108e+02,2.800000e-01,1.137000e+00,6.783000e+00,7.140000e+00,4.730799e-02,3.147500e+02,False,3.867551e+01,5.299386e-02,5.482916e-02,1.158773e-01,1.000000e+00,3.973607e-01,1.023574e+03,8.073581e-04,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Acanthocybium_solandri,2.176640e+00,2.269925e+03,2.000000e-01,6.000000e-04,6.000000e+03,1.126000e+05,2.643260e+04,2.978500e+02,True,4.085293e+02,1.979004e-02,3.399429e-02,2.248230e-02,1.538572e-02,3.206546e-06,3.581731e+05,2.000000e-03,2.492537e-01,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True
Hippocampus_zosterae,5.483311e+00,2.001409e+02,2.000000e-01,1.500000e-03,4.140000e-02,5.587000e-01,8.251566e+00,2.997500e+02,True,5.914724e+02,1.681538e-01,2.051690e-02,1.268478e-04,8.963366e-02,3.109006e-01,1.201158e+01,2.000000e-03,4.725467e-01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
Schilbe_intermedius,3.439612e+00,1.931475e+03,2.000000e-01,1.500000e-04,8.100000e+00,1.100000e+03,3.209983e+02,3.001500e+02,True,2.919402e+01,5.255470e-03,1.900000e-02,9.568433e-03,5.235865e-03,1.688412e-03,3.675711e+02,2.000000e-03,1.742417e-01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
Etheostoma_perlongum,4.550849e+00,6.603860e+02,2.000000e-01,9.000000e-04,8.230588e-01,5.100000e+00,1.135699e-01,2.911500e+02,True,5.165897e+02,7.697070e-04,2.157379e-02,1.322995e-02,6.631808e-02,2.497427e-03,5.381790e+00,2.000000e-03,4.279224e-01,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
Cyclopsetta_querna,4.487156e+00,1.273854e+03,2.000000e-01,5.240000e-04,1.150000e+02,1.000000e+03,1.153979e+03,2.999500e+02,True,1.467256e+02,2.000000e-01,1.851225e-02,9.612039e-02,9.999999e-01,3.493442e-06,7.238435e+04,2.000000e-03,1.000000e+00,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
Trematomus_loennbergii,4.867781e+02,5.634843e+04,2.000000e-01,3.100000e-03,6.220000e+01,2.700000e+02,4.450878e+00,2.722500e+02,True,1.483895e+02,5.447657e-01,2.217900e-02,1.228281e-01,1.057138e-02,1.538699e-03,5.102437e+05,2.000000e-03,2.247496e-01,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
Champsocephalus_gunnari,5.970940e+02,3.441147e+04,2.000000e-01,3.100000e-02,9.770000e+01,2.400000e+03,5.084351e+00,2.746500e+02,True,1.232078e+03,3.368307e-01,2.828118e-02,8.391077e-03,1.043654e-01,6.566692e-04,1.349275e+05,2.000000e-03,4.820220e-01,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
Saxicola_rubicola,2.858030e+00,3.906317e+02,2.800000e-01,1.700000e+00,1.406000e+01,1.480000e+01,2.815952e-01,3.147500e+02,False,1.797810e+03,4.820009e-02,2.436323e-02,2.975297e-01,1.000000e+00,1.895636e-02,1.442536e+04,2.007427e-03,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True
Crocodylus_rhombifer,2.385302e+01,1.328848e+04,3.000000e-01,1.120000e+02,4.552764e+04,8.000000e+04,1.264253e-01,2.981500e+02,False,7.537741e+02,1.584079e-01,6.604693e-02,3.927304e-01,1.000000e+00,2.775601e-03,2.265628e+07,2.000000e-03,1.000000e+00,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True
Hydrocynus_vittatus,2.633650e+00,1.414300e+03,2.000000e-01,2.204082e-03,1.524893e+03,2.800000e+04,1.934525e+03,3.011500e+02,True,1.534679e+02,4.482143e-01,2.560100e-02,7.033051e-02,8.276913e-02,1.033275e-05,2.857107e+06,2.000000e-03,4.355866e-01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Enteromius_liberiensis,6.233082e+00,2.022289e+03,2.000000e-01,1.000000e-03,3.920000e+00,2.380000e+01,1.977957e+00,2.971500e+02,True,4.923549e+01,1.143844e-02,2.787788e-02,1.031306e-01,2.623291e-01,5.674601e-04,2.964351e+02,2.000000e-03,6.448148e-01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Trigla_lyra,1.544455e+01,5.637262e+03,2.000000e-01,3.800000e-04,2.246000e+02,1.800000e+03,6.590008e+01,2.862500e+02,True,1.099150e+02,2.024081e-01,2.165560e-02,9.576254e-02,1.084004e-01,1.105317e-05,2.011179e+05,2.000000e-03,4.775137e-01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
Diplodus_annularis,4.000000e+00,2.805165e+03,2.000000e-01,3.200000e-04,2.229307e+01,3.300000e+02,5.290241e+02,2.921500e+02,True,1.799244e+02,2.182419e-01,5.143877e-02,3.788411e-02,1.000000e+00,1.079325e-05,2.434544e+04,2.000000e-03,1.000000e+00,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
Iheringichthys_labrosus,3.640676e+00,1.932868e+03,2.000000e-01,1.800000e-04,2.090000e+01,9.837000e+02,1.113777e+03,2.976500e+02,True,4.888894e+01,4.401830e-02,1.994359e-02,1.848065e-02,3.371163e-02,1.859059e-04,4.532966e+03,2.000000e-03,3.236188e-01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
Sporophila_corvina,2.449740e+00,2.663398e+02,2.800000e-01,1.350000e+00,8.977500e+00,9.450000e+00,9.011046e-02,3.147500e+02,False,1.127601e+03,7.485254e-02,3.353688e-02,8.393481e-01,1.000000e+00,1.032706e-01,2.539694e+03,3.698157e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True
Megascops_choliba,5.307770e+00,1.044090e+03,2.800000e-01,1.200000e+01,1.406000e+02,1.480000e+02,4.460821e-02,3.133500e+02,False,1.583509e+03,4.634735e-02,2.774534e-02,7.887471e-01,1.000000e+00,6.741470e-02,1.422113e+04,2.496346e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
Icterus_parisorum,2.653885e+00,2.840958e+02,2.800000e-01,2.000000e+00,3.334500e+01,3.510000e+01,6.758285e-02,3.147500e+02,False,2.534893e+03,1.993546e-02,2.488839e-02,7.782736e-01,1.000000e+00,5.546699e-02,8.145947e+02,7.886482e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True
Dipturus_kwangtungensis,4.239694e+02,5.511602e+03,2.000000e-01,1.623829e+00,9.620000e+02,3.600000e+03,7.075983e-02,2.915500e+02,False,2.097595e+02,1.290089e-01,1.056928e-02,2.301893e-01,1.000000e+00,2.107311e-03,2.433254e+05,2.000000e-03,1.000000e+00,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
Acyrtops_beryllinus,8.099636e+00,1.847729e+02,2.000000e-01,3.400000e-04,1.931776e-02,1.100000e-01,7.035662e-01,3.006500e+02,False,2.184330e+01,9.012222e-02,2.172200e-02,4.373572e-02,1.000000e+00,1.756769e-02,8.594786e+00,2.000000e-03,1.000000e+00,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
Doricha_eliza,3.062175e+00,6.122488e+02,2.800000e-01,3.000000e-01,3.325000e+00,3.500000e+00,3.266646e-02,3.112500e+02,False,3.066973e+01,3.902978e-02,4.282642e-02,9.678006e-02,1.000000e+00,2.772711e-01,3.031705e+02,8.232397e-04,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True
Pacifastacus_leniusculus,1.284527e+02,1.913783e+04,1.700000e-01,3.500000e-02,2.900000e+01,8.940000e+01,3.657678e-01,2.831500e+02,False,2.092720e+02,8.647995e-02,4.709145e-02,9.256711e-02,1.000000e+00,3.363737e-04,9.620343e+03,2.000000e-03,1.000000e+00,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
