species,ab,ap,am,d_V,Wwb,Wwi,Ri,T_typical,metamorphosis,weaning,p_Am,kap,v,p_M,h_a,E_Hb_p,E_Hp,class_other,class_Actinopterygii,class_Aves,class_Mammalia,class_Reptilia,class_Amphibia,climate_A,climate_B,climate_C,climate_D,climate_E,habitat_T,habitat_F,habitat_S,habitat_M,migrate_T,food_other,food_P,food_O,food_H,food_C
Eutrigla_gurnardus,7.748174e+00,3.236293e+03,1.165065e+04,2.000000e-01,1.400000e-03,1.300000e+03,2.317466e+02,2.791500e+02,True,False,8.482896e+01,4.708200e-01,1.897900e-01,3.013140e+01,3.735000e-08,2.990352e-05,2.384000e+05,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
Fenneropenaeus_chinensis,5.020758e+00,9.820683e+01,9.921714e+02,1.700000e-01,1.150000e-05,9.180000e+01,1.988395e+03,2.911500e+02,True,False,3.242806e+03,9.382700e-01,1.914800e-02,3.156154e+03,1.821000e-06,4.713163e-07,2.036000e+02,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False
Fundulus_luciae,1.061865e+01,1.433518e+02,2.768433e+02,2.000000e-01,4.200000e-03,6.000000e-01,7.923483e-02,2.961500e+02,True,False,2.791414e+01,9.640500e-01,3.833400e-02,4.535600e+01,5.928000e-07,2.650496e-02,2.721000e+01,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True
Gambusia_punctata,1.680417e+01,7.561878e+01,5.476360e+02,2.000000e-01,1.780000e-02,1.950000e+00,6.847614e-01,3.006500e+02,True,False,1.556074e+02,8.628100e-01,1.492900e-02,3.677640e+02,2.971000e-08,1.026956e-02,8.755000e+02,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Gambusia_puncticulata,1.680417e+01,3.780939e+01,5.476360e+02,2.000000e-01,1.150000e-02,1.120000e+00,8.217136e-01,3.006500e+02,True,False,4.606901e+02,8.312100e-01,8.095000e-03,1.509561e+03,3.747000e-08,4.281636e-02,9.807000e+01,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Gammarus_fossarum,9.740080e+01,1.916916e+02,1.567182e+03,1.700000e-01,7.800000e-05,4.090000e-02,3.060522e-01,2.861500e+02,True,False,3.054007e+01,8.811800e-01,9.576700e-03,4.648856e+02,1.609000e-06,3.899610e-03,1.026000e+01,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False
Gammarus_pseudolimnaeus,4.439360e+01,2.298250e+02,1.101921e+03,1.700000e-01,1.176471e-04,6.764706e-02,1.544004e-01,2.851500e+02,True,False,2.001373e+01,9.133400e-01,1.509600e-02,1.239950e+02,5.889200e-06,9.786799e-03,4.502800e+00,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
Gammarus_pulex,1.120860e+02,7.125469e+02,1.082696e+03,1.700000e-01,1.350000e-04,5.100000e-02,3.183411e-01,2.861500e+02,True,False,4.028563e+01,8.942400e-01,1.776000e-02,3.233844e+02,3.032000e-06,1.534838e-02,3.545000e+00,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False
Gammarus_roeselii,1.053785e+01,6.879222e+02,2.502689e+03,1.700000e-01,1.230000e-04,5.910000e-02,5.949982e+00,2.861500e+02,True,False,4.613270e+01,8.279100e-01,1.384600e-02,3.985945e+02,1.373000e-05,6.622134e-03,1.265000e+01,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False
Gila_intermedia,4.987017e+00,7.165607e+02,1.159137e+03,2.000000e-01,1.200000e-03,7.160000e+02,7.657675e+00,2.861500e+02,True,False,5.205566e+02,9.848000e-01,2.070800e-02,1.088070e+02,1.524000e-07,1.007079e-04,1.554000e+02,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True
Girardinus_creolus,1.680417e+01,7.981983e+01,5.476360e+02,2.000000e-01,1.600000e-02,1.210000e+00,5.478091e-01,3.006500e+02,True,False,2.734881e+02,8.580600e-01,1.902900e-02,5.346880e+02,2.932000e-08,4.805938e-03,1.381000e+03,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Girardinus_denticulatus,1.680417e+01,6.721670e+01,5.476360e+02,2.000000e-01,1.230000e-02,1.400000e+00,5.478091e-01,3.006500e+02,True,False,1.696486e+02,8.851300e-01,1.493900e-02,3.537696e+02,3.445000e-08,1.060149e-02,4.306000e+02,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Girardinus_falcatus,1.500373e+01,6.541625e+01,5.476360e+02,2.000000e-01,8.400000e-03,7.800000e-01,5.478091e-01,3.006500e+02,True,False,1.863785e+02,8.787400e-01,1.191200e-02,5.090865e+02,3.276000e-08,8.890568e-03,3.308000e+02,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Girardinus_metallicus,1.680417e+01,6.721670e+01,5.476360e+02,2.000000e-01,6.700000e-03,7.500000e-01,9.586659e-01,3.006500e+02,True,False,2.674184e+02,8.525700e-01,7.189200e-03,1.365800e+03,2.968000e-08,8.560563e-03,3.550000e+02,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Girardinus_microdactylus,1.680417e+01,7.141774e+01,5.476360e+02,2.000000e-01,1.380000e-02,1.360000e+00,5.478091e-01,3.006500e+02,True,False,2.623343e+02,8.955100e-01,1.046900e-02,8.725735e+02,3.128000e-08,6.782651e-03,6.179000e+02,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Girardinus_uninotatus,1.680417e+01,7.981983e+01,5.476360e+02,2.000000e-01,3.440000e-02,1.450000e+00,6.847614e-01,3.006500e+02,True,False,3.944165e+02,6.711100e-01,1.407900e-02,7.073106e+02,3.208000e-08,9.637291e-03,3.529000e+03,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Gobio_gobio,2.187988e+01,1.352906e+03,4.259283e+03,2.000000e-01,5.200000e-04,9.660000e+01,1.282845e+01,2.891500e+02,True,False,1.622008e+02,9.683500e-01,1.089800e-02,5.189730e+01,1.514000e-07,3.970787e-05,4.450000e+02,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True
Gymnocephalus_cernuus,2.187988e+01,8.204955e+02,3.726873e+03,2.000000e-01,5.230000e-04,2.250000e+02,3.756500e+02,2.891500e+02,True,False,5.128690e+01,4.531900e-01,3.255800e-02,2.113550e+01,2.731000e-08,6.294118e-05,3.910000e+04,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True
Helicodonta_obvoluta,1.305438e+01,1.523011e+02,9.529698e+02,1.500000e-01,1.000972e-03,3.433333e-01,8.184939e-02,2.946500e+02,True,False,1.840237e+01,9.787400e-01,2.268700e-02,3.768650e+01,4.599000e-08,1.118644e-02,3.127000e+00,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False
Helix_lucorum,2.500000e+01,7.550000e+02,7.300000e+03,1.500000e-01,4.500000e-02,2.500000e+01,1.780822e-01,2.931500e+02,True,False,5.141247e+02,8.974900e-01,2.380900e-02,3.387079e+02,6.254000e-10,1.268873e-04,3.444000e+04,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False
Helix_pomatia,2.500000e+01,7.550000e+02,7.300000e+03,1.500000e-01,1.400000e-02,5.000000e+01,1.780822e-01,2.931500e+02,True,False,6.553112e+01,9.686300e-01,3.069500e-02,2.498540e+01,9.067000e-10,5.153038e-04,2.189000e+03,True,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False
Hippocampus_kuda,1.183143e+01,6.014308e+01,8.996814e+02,2.000000e-01,3.100000e-03,1.150000e+02,5.557523e+00,3.009500e+02,True,False,4.154754e+01,9.940400e-01,2.268200e-02,4.536060e+01,3.368000e-09,1.916091e-04,3.766000e+02,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
Hippoglossus_stenolepis,2.711177e+01,2.759479e+04,1.263519e+05,2.000000e-01,2.000000e-02,3.630000e+05,8.705847e+02,2.781500e+02,True,False,7.727316e+02,4.226000e-01,3.365000e-02,3.451350e+01,3.701000e-08,3.373032e-07,4.954000e+07,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True
Hirundichthys_affinis,9.686989e-01,5.812194e+01,2.651813e+02,2.000000e-01,6.144000e-03,3.240000e+02,8.484760e+01,3.011500e+02,True,False,1.837333e+02,9.537400e-01,1.926000e-01,7.772970e+01,3.476000e-08,3.707291e-05,3.717000e+04,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
Holothuria_scabra,6.327677e-01,2.315930e+02,9.238408e+03,9.000000e-02,4.200000e-06,2.000000e+03,7.360575e+04,2.981500e+02,True,False,1.099942e+01,9.830400e-01,4.699300e-02,1.153840e+01,6.711000e-12,1.696976e-08,9.128000e+03,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
Homarus_gammarus,1.434457e+03,8.453871e+03,7.019414e+04,1.700000e-01,1.000000e-02,6.000000e+03,9.359755e+00,2.811500e+02,True,False,1.716380e+02,8.957600e-01,2.075100e-02,2.428930e+01,4.083000e-09,2.364029e-05,8.329000e+04,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True
Hyalella_azteca,1.005918e+01,2.829977e+01,1.607027e+03,1.700000e-01,4.000000e-05,1.749410e-02,1.442527e+00,2.981500e+02,True,False,6.417619e+01,8.753800e-01,1.708200e-02,2.852572e+02,5.434000e-05,6.749819e-02,2.766000e-01,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True
Hydrocynus_vittatus,2.633650e+00,4.722407e+02,1.414300e+03,2.000000e-01,2.204082e-03,2.800000e+04,1.934525e+03,3.011500e+02,True,False,9.714122e+01,6.982200e-01,5.639900e-02,5.765600e+00,4.062000e-09,7.940322e-07,3.787000e+06,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Hyphessobrycon_pulchripinnis,3.163838e+00,1.672089e+02,1.154801e+03,2.000000e-01,3.800000e-04,1.360000e+00,3.507098e+01,2.981500e+02,True,False,7.802835e+01,7.928500e-01,2.582700e-02,2.581787e+02,1.661000e-09,3.060606e-05,1.155000e+04,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Hypsibius_convergens,7.500000e+00,1.950000e+01,9.000000e+02,7.000000e-02,5.310000e-08,9.880000e-07,1.000000e-01,2.931500e+02,True,False,2.910124e+00,9.409000e-01,1.776000e-03,4.167000e+02,2.152000e-08,1.038294e-01,4.831000e-05,True,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,True,True
Ictalurus_furcatus_JR,4.762540e+00,3.297555e+03,1.175997e+04,2.600000e-01,6.187836e-02,2.572500e+04,2.545074e+02,2.931500e+02,True,False,2.631498e+02,6.716100e-01,3.487100e-02,1.476290e+01,4.151000e-09,2.262440e-05,1.467000e+06,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False
Kajikia_audax,4.847953e+00,3.791792e+02,2.527861e+03,2.000000e-01,5.230000e-04,4.400000e+05,1.147215e+05,2.971500e+02,True,False,2.434490e+02,9.721700e-01,2.292500e-02,3.549930e+01,8.383000e-09,5.941145e-09,3.772000e+06,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True
Labeo_catla,9.686989e-01,3.545438e+02,1.767876e+03,2.000000e-01,5.236000e-04,3.860000e+04,2.036342e+04,3.011500e+02,True,False,8.762749e+01,9.283000e-01,3.937300e-03,2.316520e+01,9.326000e-09,1.617486e-07,2.196000e+05,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
Larimichthys_polyactis,6.764085e+00,4.202366e+02,1.388441e+04,2.000000e-01,1.200000e-03,1.011200e+03,3.478722e+02,2.911500e+02,True,False,6.177799e+02,5.598600e-01,3.463500e-02,5.667310e+01,5.773000e-09,1.508131e-04,6.211000e+03,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
Lepomis_cyanellus,1.265535e+00,1.154801e+02,2.309602e+03,2.000000e-01,5.230000e-04,9.600000e+02,1.125735e+02,2.981500e+02,True,False,1.686717e+02,9.923700e-01,7.457900e-02,1.936360e+01,2.585000e-09,5.662594e-05,2.128000e+02,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True
Lepomis_macrochirus,5.400401e+00,4.073393e+02,2.732673e+03,2.000000e-01,4.585824e-03,3.402000e+02,4.037591e+02,2.981500e+02,True,False,1.461372e+02,7.525200e-01,7.027300e-02,2.489330e+01,3.151000e-09,1.337844e-04,2.069000e+04,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,True
Leptomysis_lingvura,2.050514e+01,6.995870e+01,5.860656e+02,1.700000e-01,5.658824e-05,4.317647e-03,1.335052e-01,2.931500e+02,True,False,1.135186e+02,9.000000e-01,6.125100e-03,1.724333e+03,1.490000e-06,1.576536e-02,7.859000e-01,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False
Limia_vittata,1.680417e+01,6.721670e+01,5.476360e+02,2.000000e-01,6.900000e-03,1.830000e+00,1.369523e+00,3.006500e+02,True,False,1.276510e+02,9.047300e-01,1.122600e-02,4.817289e+02,2.594000e-08,1.210937e-02,2.048000e+02,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Lobatus_gigas,2.116685e+00,6.781328e+02,7.725899e+03,1.500000e-01,1.400000e-05,5.000000e+02,1.760313e+04,3.001500e+02,True,False,1.945736e+01,8.670000e-01,1.172600e-02,1.504730e+01,1.929000e-11,2.776398e-08,2.093000e+05,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
Macrobiotus_hufelandii,2.850000e+01,4.950000e+01,9.000000e+02,7.000000e-02,4.480000e-07,6.570000e-05,1.250000e-01,2.931500e+02,True,False,1.011610e+00,8.942000e-01,1.032000e-03,2.879000e+01,1.785000e-07,3.797151e-01,2.036000e-04,True,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,True,True
Macrocheira_kaempferi,2.150340e+01,4.805960e+03,9.568913e+04,1.700000e-01,1.800000e-04,1.900000e+04,1.567576e+03,2.831500e+02,True,False,4.529965e+01,9.519400e-01,3.321500e-02,1.309800e+01,1.563000e-10,7.346579e-07,3.976000e+04,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True
Melanogrammus_aeglefinus,5.071643e+01,2.330131e+03,2.589034e+04,2.000000e-01,1.800000e-03,1.680000e+04,2.433340e+02,2.791500e+02,True,False,9.727085e+02,3.665800e-01,8.532500e-02,5.310450e+01,3.861000e-08,3.150000e-06,1.300000e+06,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
Menidia_extensa,5.468391e+00,3.381288e+02,9.979813e+02,2.000000e-01,2.200000e-04,3.320000e+00,4.509102e-01,2.968500e+02,True,False,1.543337e+01,9.946200e-01,4.707900e-02,3.062900e+01,2.713000e-08,3.261296e-04,1.837000e+01,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
Mercenaria_mercenaria,7.500000e-01,2.227892e+03,7.426307e+04,9.000000e-02,2.200000e-08,1.366667e+02,5.318929e+04,2.881500e+02,True,False,1.773398e+00,9.805000e-01,2.288400e-02,4.727100e+00,1.153000e-11,7.389807e-09,1.452000e+02,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False
Merlangius_merlangus,2.643383e+01,6.636468e+02,1.780327e+04,2.000000e-01,2.202854e-04,5.695000e+03,3.716152e+03,2.841500e+02,True,False,2.425537e+02,5.696800e-01,5.662300e-02,4.739590e+01,8.046000e-09,4.510891e-06,1.010000e+05,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
Merluccius_merluccius,2.650749e+01,1.777444e+03,7.958804e+03,2.000000e-01,5.200000e-04,1.780000e+04,9.297879e+03,2.921500e+02,True,False,1.455243e+03,4.488800e-01,1.450300e-02,7.191860e+01,8.763000e-09,5.581063e-08,1.468000e+06,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
Micropterus_dolomieu,3.163838e+00,4.619204e+02,6.004965e+03,2.000000e-01,3.820000e-04,5.400000e+03,9.135773e+01,2.981500e+02,True,False,2.095235e+02,9.979000e-01,1.411100e-02,1.875760e+01,9.992000e-10,1.278402e-06,6.408000e+02,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True
Milnesium_tardigradum,7.000000e+00,3.100000e+01,9.000000e+02,7.000000e-02,4.250000e-07,5.310000e-05,1.375000e-01,2.931500e+02,True,False,1.426653e+00,9.305000e-01,5.628000e-03,4.013000e+01,3.425000e-08,1.651502e-01,3.561000e-04,True,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,True,True
Mysis_mixta,2.778917e+02,7.497833e+02,9.437832e+02,1.700000e-01,3.058824e-03,5.676471e-02,3.814435e-02,2.831500e+02,True,False,1.142064e+02,6.483000e-01,1.409000e-02,4.000000e+02,2.166000e-05,7.179920e-02,4.741000e+01,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
Mytilaster_minimus,1.100000e+00,1.831000e+02,3.650000e+03,9.000000e-02,3.645000e-07,5.000000e-01,1.400000e+03,2.931500e+02,True,False,1.272596e+00,8.678000e-01,4.576000e-02,1.928000e+01,1.011000e-10,5.335277e-05,2.401000e+00,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
Mytilopsis_sallei,1.745599e-01,2.094719e+01,4.684098e+02,9.000000e-02,1.131000e-07,3.194000e-01,9.024651e+01,3.001500e+02,True,False,7.146776e+00,9.991800e-01,8.286700e-02,4.944890e+01,3.164000e-08,8.431965e-06,2.315000e-02,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False
Mytilus_californianus,1.182287e+00,4.327169e+02,8.630693e+03,9.000000e-02,7.290000e-08,1.000000e+02,2.780773e+04,2.911500e+02,True,False,1.078888e+01,9.804600e-01,2.132200e-02,4.844100e+00,1.845000e-09,2.027112e-07,1.586000e+01,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
Mytilus_edulis,2.357713e-01,4.305183e+02,2.041285e+04,9.000000e-02,2.690000e-08,1.246000e+02,2.424528e+03,2.911500e+02,True,False,1.106704e+01,9.964900e-01,6.099900e-02,2.646300e+00,4.282000e-09,4.153819e-07,5.578000e-01,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False
Mytilus_trossulus,2.069002e+00,4.336036e+02,1.489681e+03,9.000000e-02,7.777778e-06,3.777778e+01,1.387142e+04,2.911500e+02,True,False,5.847327e+01,5.285400e-01,4.451700e-02,2.685330e+01,9.115000e-08,4.944874e-07,1.941000e+04,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False
Nautilus_pompilius,4.008750e+02,3.594732e+03,5.233480e+03,2.100000e-01,4.000000e+00,4.900000e+02,3.013699e-02,2.912500e+02,True,False,5.383675e+01,9.017500e-01,2.052400e-02,2.216670e+01,9.254000e-09,1.822250e-02,9.609000e+04,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
