Row,init_loss,z_i,kap_i,v_i,p_M_i,E_Hb_i,E_Hp_i,final_loss,z_f,kap_f,v_f,p_M_f,E_Hb_f,E_Hp_f,convergence,n_runs,n_iter,execution_time,error,error_message
Ramphastos_sulfuratus,0.130606019820408,2.76854225487527,0.664974882118108,0.0291774506054863,868.117020565344,5666.73596582239,251495.159548159,0.130537550471023,2.76417422714053,0.664386095761869,0.0290026907406459,870.111909723928,5678.29427048805,251558.383803716,0,1,500,30.9895183,0,""
Crocodylus_siamensis,0.047124875706498,34.55094172439,0.921578784559557,0.0469165812389583,22.2010928612276,17540.4477343616,8438386.35747708,0.0471248757009879,34.5509902840863,0.921578922726443,0.0469166338534391,22.2010243269809,17540.4535329605,8438373.68173484,0,1,500,14.8137136,0,""
Galeorhinus_galeus,0.147909733120051,20.9889368301586,0.5878157933862,0.0469278601125279,17.9632578833019,102708.246538448,23170656.9597439,0.147909733003747,20.988871891475,0.587816293633927,0.0469275561464111,17.9634292617008,102706.715809994,23170617.9972084,0,1,500,31.1952668,0,""
Centropyge_loriculus,0.0958235876431375,2.12878853537545,0.948363870174532,0.0211128541911206,29.0362074195866,0.501148828599944,763.425283575607,0.0351961454958795,2.06663527266154,0.947128283265892,0.0201844365269777,28.6864300245055,0.514718211760632,1094.47669658974,0,14,7000,358.3889937,0,""
Clione_limacina,1.80127761841787,0.0801567702897187,0.996040442643917,0.00375903000347853,290.262492856055,2.32785217989856e-07,0.148220114480692,0.722410206307263,0.0803695501085089,0.996129506766595,0.00377058893658068,291.402698318973,2.26588406246048e-07,0.531171435066901,0,4,2000,56.6237489,0,""
Hippoglossoides_platessoides,0.237633274089926,3.2422655155607,0.993681585365558,0.026165,16.6021218987664,0.328674898630784,9319.31280701121,0.0319668440664762,3.35652920457982,0.993835322326047,0.026165,17.6291534271883,0.308913708165969,14573.2203018746,0,4,2000,179.7378232,0,""
Bos_primigenius_Brahman,0.176329597926803,59.8735291413022,0.942591830570343,0.0994368392370566,26.4153643663595,7032739.34437562,64130153.2608272,0.128763626094317,65.5698504571477,0.957810205435746,0.156229430687736,24.9057136353813,5338739.6633915,63909013.9816966,0,7,3500,85.0791821,0,""
Podarcis_muralis_Castanet,0.237004831696792,1.30990400536667,0.273505049203091,0.027039595812634,52.2098061615916,3506.01057528791,29055.5432021341,0.237004831684421,1.30990450431781,0.273503341485756,0.0270396121417356,52.2094220273822,3506.02977359896,29055.5415869158,0,1,500,34.8057895,0,""
Jynx_torquilla,0.0946620882243009,1.66878685677454,0.901949044679731,0.0203934074000063,545.377554327929,346.000737278603,10183.3152315231,0.0942571436952975,1.70738343331382,0.902983377246778,0.0209437021941695,505.952416113198,359.932919036027,10759.469417966,0,3,1500,70.242181,0,""
Triops_longicaudatus,1.03909223615154,0.462293767648628,0.988602938777652,0.0656979487036532,2435.8105347675,0.000410401705061609,1.91369776488194,1.03907874319335,0.462371879114202,0.988609174962334,0.0657698419493619,2434.70551584225,0.000410119398042082,1.91548652786436,0,1,500,22.1950874,0,""
Podargus_strigoides,0.0442013997208688,6.99435474075075,0.982443774085513,0.0582029526592549,20.6574621071443,1433.72238430535,13032.0535560525,0.0442000306431791,6.99297924205335,0.98240251922119,0.0581869903414015,20.6368831900994,1438.08590187569,13047.7267586893,0,1,500,43.4529887,0,""
Branta_canadensis,0.189155649010037,3.030583772985,0.75873013411343,0.0267442858248557,1939.25850205926,9039.74470998226,204291.438244805,0.188328128281379,2.91206984174719,0.746466526489239,0.0259773424083466,2178.35890543412,8784.19967071802,195956.373496927,0,3,1500,70.9745596,0,""
