Row,data_split,deb_loss,success,error_type,error_message
Bucephala_clangula,test,0.160838740968353,1,,
Buceros_bicornis,test,0.099105158428108,1,,
Bucorvus_abyssinicus,test,0.108105059387822,1,,
Bucorvus_leadbeateri,test,0.0967022207602523,1,,
Bufo_bufo,test,0.316405263449748,1,,
Bufo_japonicus,test,0.138912092839086,1,,
Bulweria_bulwerii,test,0.0754421458118539,1,,
Buphagus_erythrorhynchus,test,0.114523078346447,1,,
Burhinus_capensis,test,0.145933960970677,1,,
Burhinus_grallarius,test,0.119866575195182,1,,
Burhinus_oedicnemus,test,0.153158927882044,1,,
Butastur_rufipennis,test,0.104357357937538,1,,
Buteo_jamaicensis,test,0.113094089758165,1,,
Buteo_lagopus,test,0.112990778481512,1,,
Buteo_lineatus,test,0.12152174772927,1,,
Buteo_oreophilus,test,0.10619538934233,1,,
Buteo_platypterus,test,0.130865009922318,1,,
Buteo_rufofuscus,test,0.0389599472805109,1,,
Buteo_swainsoni,test,0.128165004553346,1,,
Butorides_virescens,test,0.125154954836849,1,,
Cacatua_moluccensis,test,0.101445927979952,1,,
Cacatua_ophthalmica,test,0.127966729581008,1,,
Cacatua_tenuirostris,test,0.110747178220497,1,,
Cacomantis_merulinus,test,0.0999280204138168,1,,
Caenorhabditis_elegans,test,0.932066383041108,1,,
Caiman_crocodilus,test,0.156432356357034,1,,
Caiman_latirostris,test,0.0537194273484803,1,,
Calamospiza_melanocorys,test,0.102895635768065,1,,
Calandrella_cinerea,test,0.130390889759222,1,,
Calcarius_lapponicus,test,0.102972768004661,1,,
Calcarius_ornatus,test,0.110136060289146,1,,
Calcarius_pictus,test,0.113004628931326,1,,
Calendulauda_barlowi,test,0.103569964013546,1,,
Calendulauda_erythrochlamys,test,0.111430983075603,1,,
Calidris_alpina,test,0.120112849107506,1,,
Calidris_bairdii,test,0.130335100579241,1,,
Calidris_ferruginea,test,0.133860903601487,1,,
Calidris_fuscicollis,test,0.112936923796933,1,,
Calidris_himantopus,test,0.103608493521907,1,,
Calidris_maritima,test,0.179626499462568,1,,
Calidris_mauri,test,0.114128588881777,1,,
Calidris_melanotos,test,0.11383410497083,1,,
Calidris_minuta,test,0.112460383098631,1,,
Calidris_minutilla,test,0.106434246956818,1,,
Calidris_pusilla,test,0.145128267484273,1,,
Callipepla_californica,test,0.0383793068775642,1,,
Callipepla_squamata,test,0.14026637349924,1,,
Callisaurus_draconoides,test,0.252507341152801,1,,
Callista_chione,test,0.0890225464680523,1,,
Callorhinchus_capensis,test,0.383905185049145,1,,
Callorhinchus_milii,test,0.0795155894944759,1,,
Callorhinus_ursinus,test,0.312639769086098,1,,
