species,ab/m,abjx/m,ap/m,am,d_V,Wwb/i,Wwbjx/i,Wwi,Ri,T_typical,metamorphosis,weaning,p_Am,kap,v,p_M,E_G,h_a,E_Hb/bjx,E_Hbjx/p,E_Hp
Bos_primigenius_Brahman,4.471932e-02,7.592175e-02,1.138213e-01,1.247866e+03,3.000000e-01,4.457143e-02,3.092857e-01,7.000000e+05,1.412662e-02,3.121500e+02,False,True,1.618308e+03,9.443900e-01,1.053400e-01,2.493850e+01,7.836059e+03,4.796900e-12,2.048777e-01,5.386533e-01,6.312538e+07
Xerospermophilus_tereticaudus,3.131997e-02,4.332552e-02,1.313661e-01,7.716136e+02,3.000000e-01,2.388242e-02,4.592774e-01,1.633000e+02,6.228506e-02,3.094500e+02,False,True,6.493552e+03,9.521400e-01,3.539700e-02,3.407424e+03,7.851300e+03,5.701000e-19,9.471986e-03,7.537033e-02,4.523000e+05
Poicephalus_cryptoxanthus,3.959961e-03,3.959961e-03,9.593042e-03,1.841848e+03,2.800000e-01,4.062500e-02,4.062500e-02,1.600000e+02,5.228446e-02,3.119500e+02,False,False,6.181572e+03,9.927900e-01,2.123200e-02,4.062895e+03,7.323356e+03,3.172000e-15,1.000000e+00,7.298575e-03,1.333000e+04
Pseudophryne_bibronii,2.136986e-02,1.013699e-01,2.339726e-01,5.754712e+03,2.800000e-01,1.200000e-02,1.218000e-01,7.142857e-01,1.744223e-01,2.851500e+02,False,False,9.997110e+02,5.393100e-01,3.036800e-02,1.040778e+03,7.322521e+03,4.825000e-07,4.143519e-02,5.747957e-02,5.261000e+03
Geronticus_eremita,2.334074e-03,2.334074e-03,6.081420e-03,1.853175e+03,2.800000e-01,3.078203e-02,3.078203e-02,1.202000e+03,5.325993e-02,3.121500e+02,False,False,1.248867e+04,9.969300e-01,8.086400e-02,3.428426e+03,7.323450e+03,6.187000e-18,1.000000e+00,4.374635e-03,5.141000e+04
Sorex_cinereus,2.005968e-01,2.426059e-01,4.818753e-01,1.092502e+02,3.000000e-01,6.511628e-02,6.511628e-02,4.300000e+00,8.540033e-02,3.115500e+02,False,True,1.387893e+03,9.837700e-01,3.707500e-01,9.722073e+02,7.845991e+03,2.743000e-11,8.494657e-03,1.854312e-01,1.716000e+04
Neotoma_lepida,1.595114e-02,2.403986e-02,3.578154e-02,8.731469e+02,3.000000e-01,3.580508e-02,1.483051e-01,2.360000e+02,1.175962e-01,3.099500e+02,False,True,5.271536e+03,9.641600e-01,1.359100e-02,3.172860e+03,7.838293e+03,6.724000e-11,9.254124e-02,2.136483e-01,2.667000e+04
Balaenoptera_acutorostrata,4.307884e-02,5.310624e-02,1.590788e-01,4.089212e+03,3.000000e-01,3.478261e-02,3.478261e-02,9.200000e+06,1.222729e-02,3.101500e+02,False,True,3.472382e+03,7.854100e-01,9.662700e-02,2.434730e+01,7.866216e+03,5.368000e-13,3.817734e-01,1.002744e-01,3.644000e+09
Peromyscus_gossypinus,1.906707e-01,2.387581e-01,3.174467e-01,1.059825e+02,3.000000e-01,4.347826e-02,4.347826e-02,4.600000e+01,1.750354e-01,3.097500e+02,False,True,2.917121e+03,9.741000e-01,5.438700e-02,1.638547e+03,7.841344e+03,1.472000e-08,2.937417e-02,1.950989e-01,2.326000e+04
Schiffornis_turdina,1.073077e-02,1.681905e-02,2.899561e-02,3.995097e+02,2.800000e-01,9.463722e-02,9.463722e-02,3.170000e+01,4.505523e-02,3.147500e+02,False,False,8.787430e+02,9.681500e-01,2.585200e-02,4.957202e+02,7.326295e+03,7.332000e-12,1.781467e-01,4.098101e-01,3.160000e+03
Heteronotia_binoei_EA6,5.383868e-03,5.383868e-03,1.017952e-02,5.475000e+03,3.000000e-01,5.046082e-02,5.046082e-02,3.169125e+00,2.514441e-02,2.991500e+02,False,False,5.326876e+01,9.352500e-01,8.300000e-03,4.243940e+01,7.873270e+03,3.678000e-09,1.000000e+00,8.279961e-02,7.151000e+02
Clamator_glandarius,3.897329e-03,3.897329e-03,8.208223e-03,6.939550e+02,2.800000e-01,5.263158e-02,5.263158e-02,1.330000e+02,3.718215e-01,3.126500e+02,False,False,1.307828e+04,9.757600e-01,3.315400e-02,9.911663e+03,7.354049e+03,9.507000e-13,1.000000e+00,1.967759e-02,1.861000e+04
Desmognathus_fuscus,7.748720e-03,7.748720e-03,1.592639e-01,1.160410e+04,2.800000e-01,1.578947e-03,1.578947e-03,5.700000e+00,2.815385e-02,2.881500e+02,False,False,3.937536e+01,9.428900e-01,2.460600e-02,2.257350e+01,7.313792e+03,3.135000e-09,1.000000e+00,1.013223e-02,3.252000e+02
Ficedula_hypoleuca,3.985713e-03,6.542791e-03,1.165695e-02,6.658494e+02,2.800000e-01,9.677419e-02,9.677419e-02,1.550000e+01,1.126381e-01,3.147500e+02,False,False,7.027914e+02,9.544800e-01,4.000200e-02,4.145349e+02,7.306665e+03,1.379000e-12,1.690440e-01,3.893648e-01,3.385000e+03
Macrobiotus_hufelandii,3.166667e-02,3.166667e-02,5.500000e-02,9.000000e+02,7.000000e-02,6.818874e-03,6.818874e-03,6.570000e-05,1.250000e-01,2.931500e+02,True,False,1.011610e+00,8.942000e-01,1.032000e-03,2.879000e+01,1.822000e+03,1.785000e-07,7.218487e-01,5.260314e-01,2.036000e-04
Pelophylax_bedriagae,1.826484e-03,1.826484e-03,1.684932e-01,3.640523e+03,2.800000e-01,5.833333e-05,6.481481e-03,1.080000e+02,1.648115e+01,2.951500e+02,False,False,1.249999e+02,6.165300e-01,8.111200e-02,1.733460e+01,7.324523e+03,1.596000e-09,8.387458e-03,3.369387e-02,7.951000e+04
Geocrinia_rosea,3.972603e-02,3.972603e-02,4.563927e-01,3.008176e+03,2.800000e-01,9.375000e-03,9.375000e-03,1.600000e+00,8.219178e-02,2.901500e+02,False,False,1.956589e+02,8.177000e-01,2.058400e-02,1.831978e+02,7.316238e+03,4.468000e-08,1.000000e+00,2.002950e-03,6.101000e+03
Bitis_gabonica,3.249619e-02,3.249619e-02,1.436073e-01,4.550150e+03,3.000000e-01,4.601770e-03,4.601770e-03,1.130000e+04,1.186774e-01,2.971500e+02,False,False,5.149337e+02,7.291100e-01,2.742100e-02,2.576400e+01,7.835305e+03,2.658000e-09,1.000000e+00,3.389303e-02,1.477000e+06
Zygodontomys_brevicauda,4.196262e-02,4.744207e-02,5.599002e-02,4.371286e+02,3.000000e-01,7.000000e-02,7.000000e-02,5.000000e+01,5.719140e-02,3.093500e+02,False,True,2.642528e+03,9.835500e-01,3.970300e-02,1.555763e+03,7.842255e+03,2.255000e-10,1.929076e-01,2.785472e-01,2.946000e+03
Geococcyx_californianus,8.276689e-03,8.276689e-03,1.375614e-02,4.841033e+02,2.800000e-01,4.889976e-02,4.889976e-02,2.863000e+02,1.320710e-01,3.126500e+02,False,False,7.952457e+03,9.928100e-01,8.120000e-02,3.031283e+03,7.321937e+03,3.470000e-12,1.000000e+00,1.992063e-02,1.260000e+04
Cyprinodon_bovinus,1.117401e-02,1.117401e-02,3.016625e-01,3.397712e+02,2.000000e-01,3.664921e-04,3.664921e-04,3.820000e+00,4.525205e+00,3.011500e+02,True,False,7.574190e+01,9.474000e-01,2.756500e-02,5.249680e+01,5.206093e+03,7.047000e-08,9.995663e-01,8.403790e-04,2.744000e+02
Argenteohyla_siemersi,8.717310e-04,8.717310e-04,1.372354e-01,5.561294e+03,2.800000e-01,7.894737e-05,7.894737e-05,3.420000e+01,9.747371e+00,2.971500e+02,False,False,8.307324e+02,6.186700e-01,2.327100e-02,3.205571e+02,7.319645e+03,1.881000e-10,2.501808e-03,2.319821e-03,3.577000e+05
Bettongia_lesueur,2.072990e-02,6.639200e-02,8.105922e-02,8.801167e+02,3.000000e-01,2.438462e-04,2.307692e-01,1.300000e+03,3.374552e-02,3.091500e+02,False,True,3.410697e+03,9.998700e-01,2.222800e-02,8.915462e+02,7.849331e+03,1.738000e-10,5.419756e-05,5.582150e-01,8.941000e+02
Thomomys_bottae,8.627928e-03,2.541191e-02,1.519021e-01,5.422941e+02,3.000000e-01,2.062500e-02,2.062500e-02,1.600000e+02,6.186680e-02,3.091500e+02,False,True,2.772346e+03,9.498300e-01,2.007100e-02,1.368139e+03,7.845877e+03,4.017000e-10,3.959695e-02,3.630252e-02,2.023000e+05
Amblyramphus_holosericeus,3.652068e-03,5.747152e-03,9.937321e-03,7.546294e+02,2.800000e-01,6.226415e-02,6.226415e-02,5.300000e+01,6.758285e-02,3.147500e+02,False,False,1.375991e+03,9.769700e-01,4.352100e-02,6.562373e+02,7.317741e+03,4.767000e-15,1.531829e-01,3.348624e-01,3.706000e+03
Thyroptera_tricolor,3.008515e-02,4.004779e-02,8.164181e-02,3.244981e+03,3.000000e-01,3.250000e-01,3.250000e-01,4.000000e+00,1.016955e-02,3.079500e+02,False,True,1.268808e+02,8.342400e-01,2.392700e-02,7.922240e+01,7.820354e+03,2.103000e-12,2.235341e-01,6.636687e-01,1.123000e+04
Taeniopygia_guttata,5.748625e-03,9.744059e-03,1.944725e-02,5.326795e+02,2.800000e-01,6.837607e-02,6.837607e-02,1.170000e+01,1.126381e-01,3.147500e+02,False,False,7.726178e+02,9.210800e-01,2.626100e-02,5.597757e+02,7.311129e+03,3.552000e-12,1.204037e-01,3.716506e-01,3.732000e+03
Myodes_glareolus,1.639351e-02,3.356760e-02,4.918040e-02,2.753567e+02,3.000000e-01,1.194444e-01,1.194444e-01,3.600000e+01,3.058946e-01,3.106500e+02,False,True,2.577983e+03,8.024100e-01,1.732800e-02,1.772427e+03,7.846724e+03,1.860000e-11,1.400958e-01,4.272565e-01,3.911000e+04
Anthracoceros_malayanus,2.150077e-03,2.150077e-03,4.889803e-03,2.545187e+03,2.800000e-01,6.190476e-02,6.190476e-02,1.050000e+03,2.357390e-02,3.132500e+02,False,False,2.398515e+04,9.973200e-01,5.488000e-02,9.659143e+03,7.315087e+03,1.001000e-23,1.000000e+00,7.018256e-03,5.916000e+04
Diplomesodon_pulchellum,1.144342e-01,1.332698e-01,2.171739e-01,2.552669e+02,3.000000e-01,1.111111e-01,8.333333e-01,9.000000e+00,2.507180e-01,3.104500e+02,False,True,2.926890e+03,9.143800e-01,1.113900e-01,2.158646e+03,7.860410e+03,3.294000e-11,1.648742e-02,1.630732e-01,1.243000e+05
Cereopsis_novaehollandiae,3.509969e-03,3.509969e-03,1.033491e-02,1.417340e+03,2.800000e-01,5.230769e-03,5.230769e-03,6.500000e+03,1.189552e-01,3.133500e+02,False,False,3.744132e+03,9.959600e-01,2.476700e-02,5.804713e+02,7.341938e+03,2.330000e-13,1.000000e+00,9.002320e-03,1.724000e+04
Prionailurus_bengalensis,4.559106e-02,5.284328e-02,1.044146e-01,1.103803e+03,3.000000e-01,2.526316e-02,1.631579e-01,3.800000e+03,3.850326e-02,3.129500e+02,False,True,2.012375e+03,9.569300e-01,5.379900e-02,2.269697e+02,7.871905e+03,7.564000e-12,7.187723e-02,5.457733e-02,2.567000e+06
Chlorochrysa_nitidissima,5.212087e-03,9.413000e-03,1.781483e-02,6.658494e+02,2.800000e-01,1.729323e-01,1.729323e-01,1.330000e+01,2.252762e-02,3.147500e+02,False,False,8.568912e+02,9.380500e-01,2.737300e-02,6.026442e+02,7.309395e+03,1.739000e-12,1.945112e-01,5.830539e-01,3.281000e+03
Tiliqua_rugosa,1.843813e-02,1.843813e-02,7.310527e-02,5.926072e+03,3.000000e-01,1.380753e-01,1.380753e-01,7.170000e+02,3.094757e-03,2.981500e+02,False,False,5.249409e+02,9.138300e-01,7.102700e-02,6.595720e+01,7.771442e+03,5.404000e-10,1.000000e+00,2.427035e-01,1.953000e+05
Certhia_familiaris,8.412622e-03,1.225492e-02,1.993952e-02,3.639977e+02,2.800000e-01,1.703297e-01,1.703297e-01,9.100000e+00,9.011046e-02,3.147500e+02,False,False,8.983349e+02,9.363500e-01,2.810900e-02,7.255722e+02,7.316564e+03,9.447000e-13,2.575724e-01,4.488419e-01,1.986000e+03
Abramis_brama,2.374429e-03,2.374429e-03,2.023744e-01,6.603860e+03,2.000000e-01,4.628099e-07,4.628099e-07,6.050000e+03,2.271399e+03,2.911500e+02,True,False,4.010921e+02,6.636700e-01,1.641600e-02,2.334840e+01,5.228964e+03,4.116000e-08,9.998177e-01,2.318259e-06,2.366000e+05
Coronatella_rectangula,3.652174e-02,3.652174e-02,9.043478e-02,3.303533e+01,1.700000e-01,8.282338e-02,8.282338e-02,1.100000e-05,1.378524e+00,2.967500e+02,False,False,6.736159e+01,7.264700e-01,1.410300e-02,2.861095e+03,4.444207e+03,1.978000e-05,1.000000e+00,2.058917e-01,6.314000e-03
Malurus_splendens,4.139010e-03,6.148142e-03,1.016641e-02,6.658494e+02,2.800000e-01,1.100000e-01,1.100000e-01,3.000000e+01,1.351657e-01,3.147500e+02,False,False,1.228439e+03,9.488300e-01,4.385800e-02,6.506892e+02,7.333654e+03,1.321000e-12,2.145931e-01,3.999252e-01,5.346000e+03
Sturnus_vulgaris,2.409904e-03,4.922316e-03,9.947141e-03,1.016530e+03,2.800000e-01,8.648649e-02,8.648649e-02,7.400000e+01,2.252762e-01,3.147500e+02,False,False,1.830442e+03,8.189700e-01,4.841200e-02,6.712987e+02,7.306827e+03,2.020000e-14,1.035436e-01,4.939411e-01,5.199000e+04
Eleothreptus_candicans,4.626104e-03,4.626104e-03,9.115571e-03,7.491877e+02,2.800000e-01,1.195652e-01,1.195652e-01,4.600000e+01,6.353548e-02,3.109500e+02,False,False,1.347667e+04,9.935500e-01,8.050000e-02,1.120574e+04,7.327159e+03,1.105000e-13,1.000000e+00,1.570120e-02,7.751000e+03
Seiurus_aurocapilla,5.016982e-03,8.254840e-03,1.473056e-02,4.882896e+02,2.800000e-01,9.333333e-02,9.333333e-02,2.250000e+01,9.686875e-02,3.147500e+02,False,False,1.057793e+03,9.624700e-01,4.341800e-02,6.027077e+02,7.326054e+03,8.695000e-13,1.571121e-01,4.008062e-01,3.473000e+03
Birgus_latro,1.099538e-03,3.023729e-03,5.109954e-02,1.931475e+04,1.700000e-01,4.100000e-07,4.100000e-07,1.000000e+03,7.144800e+02,2.831500e+02,True,False,1.350696e+01,7.625300e-01,1.161800e-02,2.025500e+00,4.400000e+03,2.574000e-15,1.588235e-01,1.887683e-05,1.567000e+05
Cacatua_ophthalmica,2.195653e-03,2.195653e-03,8.770995e-03,3.523720e+03,2.800000e-01,3.696429e-02,3.696429e-02,5.600000e+02,7.094776e-03,3.119500e+02,False,False,9.940294e+03,9.979100e-01,2.084900e-02,5.094247e+03,7.319735e+03,2.069000e-15,1.000000e+00,5.687373e-03,1.481000e+04
Ophiura_ophiura,1.826484e-03,1.735160e-02,6.684932e-01,2.870674e+03,9.000000e-02,4.411946e-08,8.034857e-07,1.186778e+01,3.356703e+02,2.831500e+02,True,False,4.903733e+00,9.000000e-01,6.507700e-02,3.383700e+00,2.357606e+03,1.174000e-06,2.122703e-01,1.471052e-04,4.698000e+00
Sardinella_aurita,1.826484e-03,1.826484e-03,2.054795e-01,2.404427e+03,2.000000e-01,1.195181e-06,1.195181e-06,1.660000e+02,1.821640e+02,2.921500e+02,True,False,3.280427e+02,9.514000e-01,2.895000e-02,9.378000e+01,5.210000e+03,5.553000e-08,8.308964e-01,4.076186e-06,3.859000e+03
Akodon_azarae,2.126967e-01,2.524227e-01,3.770802e-01,8.742573e+01,3.000000e-01,9.230769e-02,9.230769e-02,2.600000e+01,7.320500e-02,3.093500e+02,False,True,8.521914e+03,9.758100e-01,2.980800e-02,9.864611e+03,7.844463e+03,2.913000e-08,7.123227e-02,1.209003e-01,1.866000e+04
Nothonotus_bellus,6.840082e-03,6.840082e-03,5.068401e-01,9.979813e+02,2.000000e-01,4.117647e-04,4.117647e-04,5.100000e+00,3.006068e-01,2.941500e+02,True,False,2.613731e+01,9.545200e-01,4.557000e-02,1.518940e+01,5.235177e+03,8.876000e-08,9.997830e-01,3.796540e-03,1.214000e+02
Corvus_monedula,3.639129e-03,7.808278e-03,1.614657e-02,1.020969e+03,2.800000e-01,4.346154e-02,4.346154e-02,2.600000e+02,1.103853e-01,3.147500e+02,False,False,2.334984e+03,9.036200e-01,3.630100e-02,7.332541e+02,7.318455e+03,7.995000e-13,6.378980e-02,4.756431e-01,5.481000e+04
Dromococcyx_pavoninus,2.731307e-03,2.731307e-03,6.932221e-03,8.068388e+02,2.800000e-01,5.603448e-02,5.603448e-02,4.640000e+01,1.673197e-01,3.126500e+02,False,False,2.068300e+04,9.908400e-01,2.498900e-02,2.872981e+04,7.353741e+03,1.436000e-13,1.000000e+00,9.574468e-03,5.499000e+03
Petrochelidon_ariel,3.966551e-03,7.219976e-03,1.372683e-02,7.102394e+02,2.800000e-01,1.000000e-01,1.000000e-01,1.300000e+01,2.252762e-01,3.147500e+02,False,False,6.275390e+02,8.409700e-01,3.690500e-02,3.441194e+02,7.322307e+03,1.115000e-12,1.362919e-01,4.149199e-01,1.374000e+04
Blarina_brevicauda,4.048107e-02,6.787833e-02,9.776625e-02,1.615601e+02,3.000000e-01,6.203704e-02,6.203704e-02,2.160000e+01,2.451100e-01,3.114500e+02,False,True,5.706856e+02,8.656700e-01,3.605000e-02,2.689452e+02,7.668194e+03,2.552000e-09,1.675854e-01,4.216153e-01,1.721000e+04
Calidris_pusilla,2.839094e-03,2.839094e-03,5.536234e-03,9.048153e+02,2.800000e-01,1.629630e-01,1.629630e-01,2.700000e+01,8.532128e-02,3.141500e+02,False,False,2.816557e+03,9.904700e-01,9.423800e-02,1.657683e+03,7.325159e+03,4.408000e-23,1.000000e+00,3.026445e-02,6.126000e+03
Thalasseus_bergii,8.389887e-03,8.389887e-03,1.364305e-02,9.800461e+02,2.800000e-01,1.762516e-01,1.762516e-01,2.417000e+02,2.075413e-02,3.138500e+02,False,False,3.913198e+03,9.950400e-01,1.420800e-01,1.089050e+03,7.315425e+03,3.016000e-13,1.000000e+00,2.217961e-02,4.276000e+04
Caiman_crocodilus,1.003329e-03,1.003329e-03,5.555556e-02,2.491590e+04,3.000000e-01,5.264443e-04,5.264443e-04,2.000000e+04,1.444860e-01,2.951500e+02,False,False,2.880803e+02,9.620800e-01,8.028000e-02,1.158680e+01,7.861831e+03,1.547000e-11,1.000000e+00,6.338863e-03,1.688000e+06
Phoronis_psammophila,5.479452e-03,4.109589e-02,5.534247e-01,5.860656e+02,7.000000e-02,1.100000e-06,1.100000e-06,1.000000e-01,1.194406e-01,2.881500e+02,False,False,5.841320e+00,9.998800e-01,2.000200e-02,1.337720e+01,1.833563e+03,7.681000e-06,2.607317e-02,2.721423e-03,2.782000e-04
Talpa_occidentalis,5.099237e-02,6.514762e-02,1.340974e-01,3.605911e+02,3.000000e-01,5.673759e-02,5.673759e-02,7.050000e+01,5.490983e-02,3.114500e+02,False,True,2.458565e+03,9.715500e-01,5.259500e-02,1.132798e+03,7.828840e+03,2.179000e-11,1.785020e-02,1.378251e-01,1.269000e+05
Amazona_finschi,2.973346e-03,2.973346e-03,9.344802e-03,1.480363e+03,2.800000e-01,3.750000e-02,3.750000e-02,4.000000e+02,5.228446e-02,3.119500e+02,False,False,1.629098e+03,9.916800e-01,4.624700e-02,4.117085e+02,7.327102e+03,4.565000e-14,1.000000e+00,1.922277e-02,1.827000e+04
Asellus_aquaticus,1.533415e-02,1.533415e-02,5.533415e-02,1.122072e+03,1.700000e-01,1.111111e-02,1.111111e-02,4.500000e-02,1.138630e+00,2.881500e+02,True,False,8.807004e+01,9.089200e-01,9.754100e-03,5.275728e+02,4.432120e+03,4.969000e-07,2.641248e-01,1.542508e-01,5.152000e-01
Sterna_forsteri,1.271324e-02,1.271324e-02,1.791525e-02,7.407296e+02,2.800000e-01,9.248322e-02,9.248322e-02,1.490000e+02,6.399096e-02,3.141500e+02,False,False,1.072132e+04,9.931400e-01,4.027100e-02,6.905170e+03,7.282638e+03,1.265000e-12,1.000000e+00,1.635870e-02,1.656000e+04
Terrapene_carolina,1.191216e-03,1.191216e-03,4.104629e-02,3.187251e+04,3.000000e-01,1.638092e-02,1.638092e-02,1.232640e+03,1.948388e-02,3.021500e+02,False,False,1.457806e+02,8.737400e-01,6.190100e-02,1.316980e+01,7.858261e+03,1.304000e-12,1.000000e+00,1.250896e-02,1.116000e+06
Hydromedusa_maximiliani,7.534247e-03,7.534247e-03,9.753425e-02,2.527861e+04,3.000000e-01,1.500000e-02,1.500000e-02,5.200000e+02,1.186774e-02,2.971500e+02,False,False,9.775492e+01,8.260100e-01,1.557600e-02,1.240880e+01,7.857332e+03,1.215000e-11,1.000000e+00,1.279097e-02,6.023000e+05
Diceros_bicornis,1.402215e-01,1.756702e-01,2.423182e-01,3.396968e+03,3.000000e-01,1.646154e-02,1.646154e-02,1.300000e+06,5.769852e-03,3.121500e+02,False,True,3.419678e+03,9.073700e-01,9.922500e-02,5.199460e+01,7.838841e+03,2.374000e-16,1.496554e-02,5.341432e-01,5.433000e+08
Peromyscus_truei,3.388062e-02,4.910132e-02,5.924845e-02,4.528032e+02,3.000000e-01,9.260000e-02,4.200000e-01,2.500000e+01,2.027371e-01,3.098500e+02,False,True,3.231559e+03,9.078000e-01,1.867900e-02,2.986470e+03,7.847530e+03,2.086000e-10,5.848312e-02,4.501233e-01,2.027000e+04
Psophia_crepitans,3.714120e-03,3.714120e-03,8.645627e-03,1.332411e+03,2.800000e-01,3.076923e-02,3.076923e-02,1.300000e+03,7.505192e-02,3.127500e+02,False,False,2.215267e+04,9.941200e-01,2.816500e-02,9.907065e+03,7.322013e+03,3.102000e-13,1.000000e+00,9.515096e-03,4.372000e+04
Euryalona_orientalis,9.166667e-02,9.166667e-02,3.041667e-01,1.064602e+01,1.700000e-01,9.462047e-02,9.462047e-02,4.764706e-05,2.385571e+00,3.021500e+02,False,False,3.490541e+01,6.857800e-01,1.978500e-02,7.495204e+02,4.444121e+03,4.373000e-05,1.000000e+00,1.456658e-01,4.003000e-02
Megaptera_novaeangliae,2.114596e-02,2.554394e-02,6.851438e-02,7.769503e+03,3.000000e-01,1.700000e-02,1.700000e-02,4.000000e+07,6.113647e-03,3.101500e+02,False,True,3.755238e+03,9.756200e-01,1.146500e-01,1.919420e+01,7.846203e+03,1.882000e-14,4.363162e-01,7.720687e-02,7.454000e+08
Garrulus_glandarius,4.239209e-03,7.606470e-03,1.434099e-02,7.945803e+02,2.800000e-01,4.036697e-02,4.036697e-02,1.635000e+02,1.284074e-01,3.147500e+02,False,False,1.534672e+03,9.685000e-01,3.971100e-02,5.163377e+02,7.331005e+03,6.678000e-14,8.645900e-02,3.368308e-01,1.401000e+04
Otaria_flavescens,3.372697e-02,6.820973e-02,1.717525e-01,2.275293e+03,3.000000e-01,8.200000e-02,8.200000e-02,1.500000e+05,1.274561e-02,3.106500e+02,False,True,7.586314e+02,7.909700e-01,2.026400e-02,2.073530e+01,7.832961e+03,1.264000e-11,3.556136e-01,3.205021e-01,3.585000e+07
Neotoma_albigula,2.362109e-02,3.602195e-02,4.784603e-02,8.445564e+02,3.000000e-01,5.502392e-02,4.942584e-01,2.090000e+02,4.499403e-02,3.091500e+02,False,True,4.111988e+03,9.844800e-01,4.117200e-02,1.674181e+03,7.849237e+03,3.828000e-11,2.564202e-02,3.637650e-01,4.239000e+04
Ursus_arctos_middendorffi,2.610864e-02,4.069768e-02,1.511086e-01,3.190836e+03,3.000000e-01,1.500000e-03,1.500000e-03,3.000000e+05,3.760769e-02,3.104500e+02,False,True,2.839952e+03,9.734800e-01,6.094500e-02,7.980800e+01,7.837002e+03,1.154000e-14,7.239212e-03,5.691464e-02,4.194000e+07
Daphnia_cephalata,3.115385e-02,3.115385e-02,8.692308e-02,2.751690e+01,1.700000e-01,1.277454e-02,1.277454e-02,3.976471e-03,9.593039e+00,3.001500e+02,False,False,2.517025e+02,8.068400e-01,2.595400e-02,1.945060e+03,4.445883e+03,1.810000e-05,1.000000e+00,9.115970e-02,2.104000e-01
Spheniscus_demersus,5.024885e-03,5.024885e-03,1.154804e-02,1.655988e+03,2.800000e-01,2.685714e-02,2.685714e-02,3.500000e+03,3.297125e-02,3.113500e+02,False,False,1.673200e+04,9.979000e-01,1.336400e-01,2.993934e+03,7.325846e+03,2.583000e-16,1.000000e+00,2.153974e-03,1.799000e+05
Cecropis_semirufa,5.604909e-03,1.005696e-02,1.896107e-02,7.102394e+02,2.800000e-01,7.119741e-02,7.119741e-02,3.090000e+01,1.576933e-01,3.147500e+02,False,False,1.137539e+03,8.715600e-01,2.078300e-02,6.689386e+02,7.329095e+03,2.202000e-12,1.151786e-01,4.431256e-01,1.011000e+04
Mannophryne_trinitatis,9.589041e-03,9.589041e-03,3.515982e-02,1.158885e+03,2.800000e-01,1.178947e-02,1.178947e-02,1.900000e+00,6.212870e-02,3.001500e+02,False,False,1.497347e+02,9.757200e-01,2.084000e-02,1.502089e+02,7.314009e+03,2.806000e-09,9.252517e-02,2.745056e-01,9.406000e+01
Zimmerius_chrysops,8.635712e-03,1.411516e-02,2.507407e-02,3.995097e+02,2.800000e-01,1.153846e-01,1.153846e-01,1.040000e+01,4.415413e-02,3.147500e+02,False,False,7.835468e+02,9.596400e-01,2.390900e-02,6.260285e+02,7.337550e+03,4.280000e-12,1.747892e-01,4.621532e-01,1.514000e+03
Bubo_scandiacus,5.716466e-03,5.716466e-03,1.017618e-02,1.520034e+03,2.800000e-01,2.045455e-02,2.045455e-02,2.200000e+03,1.115464e-01,3.126500e+02,False,False,3.108095e+04,9.963400e-01,7.324500e-02,9.622818e+03,7.321029e+03,6.101000e-17,1.000000e+00,1.993846e-03,1.300000e+05
Gulo_gulo,1.295480e-02,2.517820e-02,1.127089e-01,1.594793e+03,3.000000e-01,3.760000e-03,3.760000e-03,2.500000e+04,1.834094e-02,3.101500e+02,False,True,1.135218e+04,9.706800e-01,3.995800e-02,1.341383e+03,7.842473e+03,2.448000e-15,5.866810e-03,4.286372e-02,1.086000e+07
Felis_catus,2.351048e-02,2.862464e-02,4.990317e-02,2.239757e+03,3.000000e-01,2.500000e-02,2.500000e-02,3.900000e+03,5.357724e-02,3.112500e+02,False,True,1.896880e+03,9.539300e-01,6.698800e-02,2.055282e+02,7.798820e+03,1.330000e-27,5.756522e-02,1.005684e-01,2.287000e+06
Microcarbo_niger,3.180066e-03,3.180066e-03,6.138970e-03,1.204580e+03,2.800000e-01,2.950820e-02,2.950820e-02,4.270000e+02,6.226238e-02,3.138500e+02,False,False,1.604992e+04,9.981400e-01,5.747900e-02,7.449115e+03,7.334650e+03,3.432000e-18,1.000000e+00,5.020808e-03,8.891000e+03
Mionectes_macconnelli,5.853145e-03,9.713668e-03,1.743471e-02,4.882896e+02,2.800000e-01,1.111111e-01,1.111111e-01,1.350000e+01,5.631904e-02,3.147500e+02,False,False,8.586183e+02,9.549000e-01,3.394400e-02,5.872750e+02,7.334449e+03,3.868000e-12,1.689155e-01,4.440652e-01,2.637000e+03
