species,ab,am,d_V,Wwb,Wwp,Wwi,Ri,T_typical,metamorphosis,p_Am,kap,v,p_M,E_Hb,E_Hp,k_J,s_M,E_Hbj,class_other,class_Aves,class_Actinopterygii,class_Reptilia,class_Chondrichthyes,class_Amphibia,class_Mammalia,class_Bivalvia,class_Branchiopoda,class_Malacostraca,climate_A,climate_B,climate_C,climate_D,climate_E,habitat_T,habitat_F,habitat_S,habitat_M,migrate_T,food_other,food_P,food_O,food_H,food_C
Recurvirostra_americana,5.103625e+00,7.096687e+02,2.800000e-01,6.250000e+00,4.370000e+01,4.600000e+01,8.454649e-02,3.140500e+02,False,1.358516e+03,7.445320e-01,2.324544e-02,6.080912e+02,3.498310e+03,3.478196e+04,2.498896e-02,1.000000e+00,3.498310e+03,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True
Chirocentrus_dorab,9.026620e-01,2.677883e+03,2.000000e-01,3.773184e-04,1.429146e+02,1.200000e+03,2.925759e+02,2.981500e+02,True,1.833601e+02,9.742300e-01,2.730832e-02,3.222155e+01,6.438946e-03,6.070211e+03,1.719330e-03,1.393766e+00,1.748285e-02,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
Aetomylaeus_bovinus,4.365015e+02,6.648354e+03,2.000000e-01,9.661323e+02,9.090126e+03,1.160000e+05,1.263471e-02,2.903500e+02,False,6.565544e+02,9.122095e-01,6.625046e-02,1.810110e+01,8.568386e+04,1.586881e+06,2.000000e-03,1.000000e+00,8.568386e+04,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True
Obliquaria_reflexa,1.458659e+01,1.113172e+04,9.000000e-02,2.901724e-07,5.667430e-01,5.400000e+00,8.466124e+01,2.901500e+02,True,1.146356e+01,9.962762e-01,1.912057e-02,7.401977e+00,1.639136e-06,4.442813e+00,2.000000e-03,1.043130e+00,1.860751e-06,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False
Ortalis_vetula,5.675349e+00,4.240121e+02,2.800000e-01,5.300000e+01,5.149000e+02,5.420000e+02,8.301650e-02,3.138500e+02,False,6.293202e+03,6.680146e-01,3.934633e-02,1.498271e+03,1.653891e+04,2.599118e+05,6.094721e-02,1.000000e+00,1.653891e+04,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True
Columba_palumbus,3.090312e+00,8.583158e+02,2.800000e-01,1.400000e+01,4.750000e+02,5.000000e+02,1.237307e-01,3.137800e+02,False,1.663777e+04,9.146102e-01,2.544100e-02,8.923175e+03,2.936488e+02,1.077358e+04,3.596758e-01,1.000000e+00,2.936488e+02,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,True
Cichla_temensis,1.581919e+00,1.385761e+03,2.000000e-01,4.200000e-03,5.648000e+02,1.570000e+04,2.164875e+03,2.981500e+02,False,4.391365e+02,8.890664e-01,1.214384e-01,1.892734e+01,1.519211e+00,2.481331e+05,2.000000e-03,1.000000e+00,1.519211e+00,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
Grus_monacha,6.010159e+00,1.290942e+03,2.800000e-01,8.930000e+01,3.353500e+03,3.530000e+03,3.718215e-02,3.126500e+02,False,6.028219e+03,9.561077e-01,2.855386e-02,1.223067e+03,2.416180e+03,1.053579e+05,4.995855e-02,1.000000e+00,2.416180e+03,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True
Calotes_versicolor,1.195098e+01,2.726317e+02,3.000000e-01,4.556372e-01,1.627991e+01,7.162000e+01,5.135133e-01,3.031500e+02,False,7.390463e+01,9.452719e-01,2.000803e-02,1.794577e+01,1.170311e+02,5.427077e+03,2.000000e-03,1.000000e+00,1.170311e+02,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
Thripadectes_holostictus,3.062175e+00,6.658494e+02,2.800000e-01,5.000000e+00,4.332000e+01,4.560000e+01,2.252762e-02,3.147500e+02,False,1.691994e+03,9.639964e-01,3.718035e-02,9.111501e+02,3.694680e+02,4.872655e+03,3.678425e-02,1.000000e+00,3.694680e+02,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Brycinus_sadleri,3.470897e+00,1.478024e+03,2.000000e-01,2.700000e-04,2.600000e+00,3.150000e+01,3.458396e+01,2.991500e+02,True,5.053937e+01,9.521762e-01,2.174200e-02,1.757914e+01,4.748669e-02,5.719181e+02,2.000000e-03,1.006304e+00,4.839684e-02,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Quiscalus_major,2.653885e+00,6.170205e+02,2.800000e-01,6.630000e+00,1.056400e+02,1.112000e+02,9.011046e-02,3.147500e+02,False,7.638238e+03,9.695544e-01,2.591419e-02,5.626003e+03,9.301010e+01,1.420370e+03,2.298032e-01,1.000000e+00,9.301010e+01,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False
Micrurus_fulvius,3.716527e+01,5.260024e+03,3.000000e-01,2.300000e+00,2.229978e+01,3.933251e+02,4.334581e-02,2.961500e+02,False,1.286020e+02,8.791670e-01,8.265663e-02,1.919946e+01,1.917774e+03,1.305108e+04,2.000000e-03,1.000000e+00,1.917774e+03,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True
Bombina_maxima,6.451020e+01,2.190000e+03,2.800000e-01,1.700000e-03,1.408212e+01,7.150000e+01,8.219178e-01,2.931500e+02,False,1.651959e+02,9.937003e-01,2.875505e-02,4.897620e+01,4.242143e-02,6.738594e+02,2.000000e-03,1.000000e+00,4.242143e-02,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True
Pheucticus_melanocephalus,2.551812e+00,1.109749e+03,2.800000e-01,3.000000e+00,4.579000e+01,4.820000e+01,9.855832e-02,3.147500e+02,False,5.086627e+03,9.733653e-01,2.344788e-02,4.440518e+03,5.138026e+01,6.995489e+02,1.819179e-01,1.000000e+00,5.138026e+01,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True
Dipturus_laevis,9.291056e+02,1.507216e+04,2.000000e-01,2.631630e+01,4.156327e+03,1.800000e+04,4.617786e-02,2.804500e+02,False,1.013013e+04,8.000000e-01,2.187030e-02,1.443399e+03,1.925591e+03,2.246391e+06,2.000000e-03,1.000000e+00,1.925591e+03,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
Pseudemydura_umbrina,5.491236e+01,4.926038e+04,3.000000e-01,5.200000e+00,2.365000e+02,4.170000e+02,1.015015e-02,2.981500e+02,False,2.232733e+02,6.486566e-01,2.572366e-02,1.893343e+01,1.042902e+04,5.466560e+05,1.989775e-03,1.000000e+00,1.042902e+04,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
Phylloscopus_collybita,2.755957e+00,4.527776e+02,2.800000e-01,8.100000e-01,7.600000e+00,8.000000e+00,1.126381e-01,3.147500e+02,False,8.153776e+02,9.459869e-01,2.604255e-02,6.934247e+02,1.113431e+02,1.461550e+03,2.841079e-02,1.000000e+00,1.113431e+02,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True
Cynoglossus_senegalensis,4.753781e+00,5.422282e+03,2.000000e-01,8.170000e-04,1.630000e+02,1.770000e+03,2.259196e+02,2.988500e+02,True,2.707887e+02,7.047136e-01,1.395395e-02,2.697095e+01,3.244245e-01,1.199592e+05,2.000000e-03,1.000000e+00,3.244245e-01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
Engraulis_encrasicolus,6.727388e+00,4.134504e+03,2.000000e-01,1.207863e-05,4.740312e+00,4.386146e+01,5.038684e+02,2.881500e+02,True,1.515910e+01,9.959039e-01,1.476869e-02,1.969479e+02,5.094673e-05,1.482151e+02,2.000000e-03,4.091289e+01,4.053030e+00,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
Chasmistes_brevirostris,2.729324e+01,3.130924e+04,2.000000e-01,4.200000e-03,1.187462e+03,3.096000e+03,1.018868e+02,2.861500e+02,True,3.489301e+03,8.593105e-01,1.852075e-02,7.000000e+02,9.532520e-02,1.096900e+06,2.000000e-03,1.000000e+00,9.532526e-02,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True
Sardinella_albella,3.293736e+00,3.205903e+03,2.000000e-01,3.200000e-04,7.545044e+00,2.840000e+01,2.994476e+02,2.921500e+02,True,3.376265e+03,7.628668e-01,2.249629e-02,2.715724e+03,2.106831e-02,7.442123e+04,2.000000e-03,1.000034e+00,2.107066e-02,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
Katsuwonus_pelamis,5.527226e-01,4.380000e+03,3.000000e-01,5.240000e-04,2.495660e+03,3.450000e+04,3.835616e+04,2.931500e+02,True,1.142565e+04,9.235797e-01,2.740108e-02,3.193432e+03,6.782727e-03,6.382959e+05,2.000000e-03,2.495722e+00,1.117921e-01,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True
Eisenia_andrei,1.722827e+01,2.065010e+03,1.600000e-01,2.000000e-02,7.720000e-01,9.300000e-01,1.216442e+00,2.956500e+02,False,1.401432e+03,5.540002e-01,7.365000e-02,1.467214e+03,1.931582e+01,3.429546e+03,2.000000e-03,1.000000e+00,1.931582e+01,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False
Lates_niloticus,8.942679e-01,5.192851e+03,2.000000e-01,3.440000e-04,1.084495e+04,2.000000e+05,1.071666e+06,3.011500e+02,True,4.261774e+02,6.834935e-01,2.529200e-02,1.814706e+01,1.776485e-01,3.942689e+06,2.000000e-03,2.140038e+00,1.743118e+00,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
Ammospiza_leconteii,2.551812e+00,1.775598e+02,2.800000e-01,1.700000e+00,1.311000e+01,1.380000e+01,1.802209e-01,3.147500e+02,False,3.440366e+03,9.361055e-01,2.242941e-02,3.912563e+03,1.009629e+02,6.398892e+02,1.603142e-01,1.000000e+00,1.009629e+02,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True
Petromyzon_marinus,1.121824e+02,1.286893e+04,1.250000e-01,5.200000e-04,3.348119e+00,2.300000e+03,1.171329e+01,2.781500e+02,False,1.667140e+02,8.819124e-01,1.954792e-02,1.762878e+01,5.790390e-02,1.589220e+04,2.000000e-03,1.000000e+00,5.790390e-02,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,False,False,False,False,True
Pseudobatos_percellens,9.945541e+01,1.983674e+03,2.000000e-01,3.200000e+01,7.926211e+02,4.000000e+03,2.520576e-02,2.998500e+02,False,1.885967e+02,9.331485e-01,2.174124e-02,1.579712e+01,4.223905e+03,1.323610e+05,2.000000e-03,1.000000e+00,4.223905e+03,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
Sagittarius_serpentarius,9.186525e+00,9.555365e+02,2.800000e-01,8.500000e+01,3.135000e+03,3.300000e+03,4.866376e-02,3.131500e+02,False,2.691813e+02,9.799292e-01,6.161435e-02,2.101871e+01,8.613854e+03,1.922301e+05,8.615222e-04,1.000000e+00,8.613854e+03,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
Engraulis_japonicus,8.235963e-01,4.384992e+03,2.000000e-01,2.500000e-04,1.230671e+02,6.200000e+02,4.994307e+02,2.915500e+02,True,3.105934e+02,9.800472e-01,8.597281e-02,1.279929e+02,1.506256e-02,2.630177e+04,2.000000e-03,3.063903e+00,4.405333e-01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
Ilisha_africana,2.531136e+00,1.108638e+03,2.000000e-01,1.140000e-02,1.500000e+01,1.910000e+02,9.319005e+01,3.006500e+02,True,1.421231e+02,5.051474e-01,2.399200e-02,2.633693e+01,2.594437e+01,5.958899e+04,2.000000e-03,1.607841e+00,1.105222e+02,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
Chaetura_vauxi,3.878755e+00,3.122469e+02,2.800000e-01,1.500000e+00,1.919000e+01,2.020000e+01,9.799937e-02,3.112500e+02,False,5.852814e+01,9.031171e-01,5.227060e-02,2.040778e+01,9.911862e+02,4.334084e+03,8.384175e-04,1.000000e+00,9.911862e+02,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True
Gyps_coprotheres,1.143212e+01,1.541188e+03,2.800000e-01,1.300000e+02,8.098750e+03,8.525000e+03,1.946550e-02,3.131500e+02,False,2.444771e+03,9.858346e-01,2.188146e-02,3.111772e+02,1.666054e+03,1.305170e+05,1.278822e-02,1.000000e+00,1.666054e+03,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False
Chiroxiphia_boliviana,3.470465e+00,4.688162e+02,2.800000e-01,1.450000e+00,1.700500e+01,1.790000e+01,4.266064e-02,3.141500e+02,False,1.019561e+03,9.926539e-01,2.275607e-02,7.720248e+02,3.479001e+01,1.585238e+03,2.000149e-03,1.000000e+00,3.479001e+01,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True
Archosargus_probatocephalus,1.010302e+00,7.300000e+03,2.000000e-01,2.680000e-04,6.980000e+02,1.275000e+04,3.872609e+02,2.931500e+02,True,1.852615e+02,9.948597e-01,7.785398e-02,2.411430e+01,4.847773e-03,1.704018e+04,2.000000e-03,2.654651e+00,9.099066e-02,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True
Epinephelus_labriformis,2.421747e+00,5.303627e+03,2.000000e-01,4.500000e-04,4.900000e+02,4.000000e+03,4.242380e+02,2.952500e+02,True,9.130993e+01,9.895895e-01,1.973200e-02,7.176900e+00,1.234469e-02,3.783995e+04,4.135389e-04,1.182258e+00,2.042365e-02,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
Cyclopsetta_chittendeni,5.488356e+00,1.558083e+03,2.000000e-01,5.240000e-04,5.980000e+01,4.275000e+02,9.434669e+02,2.979500e+02,True,4.739217e+01,8.000000e-01,1.999331e-02,1.813535e+01,4.560582e-01,7.670706e+04,2.000000e-03,3.132870e+00,1.418424e+01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
Pristipomoides_zonatus,6.693293e+00,2.149886e+04,2.000000e-01,2.900000e-04,1.740000e+02,2.000000e+03,3.561119e+03,2.900500e+02,True,7.472239e+02,7.298747e-01,2.778044e-02,8.127862e+01,7.746757e-02,1.355100e+05,2.000000e-03,1.000003e+00,7.746827e-02,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
Hemidactylus_turcicus,3.637064e+01,1.377611e+03,3.000000e-01,3.680000e-01,2.500000e+00,5.500000e+00,1.303124e-02,2.981500e+02,False,9.843018e+01,8.502232e-01,3.862602e-02,5.009781e+01,4.122835e+02,3.147781e+03,2.000000e-03,1.000000e+00,4.122835e+02,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True
Umbra_limi,1.154897e+01,3.010982e+03,2.000000e-01,1.800000e-03,5.196692e-01,1.465000e+01,2.490882e+00,2.861500e+02,False,8.804180e+01,9.094818e-01,1.301618e-01,2.643357e+01,8.140486e-01,5.388246e+02,2.000369e-03,1.000000e+00,8.140486e-01,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
Crocodylus_porosus,2.735387e+01,1.578007e+04,3.000000e-01,7.100000e+01,5.500000e+04,4.750000e+05,1.806076e-01,2.951500e+02,False,7.115224e+02,9.110250e-01,2.384308e-02,1.470839e+01,1.091756e+04,1.803045e+07,5.620847e-04,1.000000e+00,1.091756e+04,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,True
Larus_marinus,5.511915e+00,1.551809e+03,2.800000e-01,8.000000e+01,1.336650e+03,1.407000e+03,5.918254e-02,3.140500e+02,False,4.565762e+03,8.717338e-01,3.561693e-02,9.709951e+02,1.099900e+04,2.284206e+05,3.981221e-02,1.000000e+00,1.099900e+04,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
Falco_berigora,6.124350e+00,1.232950e+03,2.800000e-01,3.100000e+01,6.473300e+02,6.814000e+02,5.450341e-02,3.131500e+02,False,3.015996e+03,9.730647e-01,2.585617e-02,8.821511e+02,8.825735e+02,1.617884e+04,3.607936e-02,1.000000e+00,8.825735e+02,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True
Pomacentrus_coelestis,1.853940e+00,7.415761e+01,2.000000e-01,2.900000e-03,1.050000e+00,1.070000e+01,1.837183e+01,3.016500e+02,True,1.100515e+02,9.709515e-01,4.857283e-02,1.696895e+02,2.282439e-01,6.370608e+02,2.000000e-03,3.326040e+00,9.706120e+00,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
Neotrygon_annotata,1.477266e+02,2.298238e+03,2.000000e-01,6.176360e+01,2.421944e+02,6.040000e+02,8.484760e-03,3.011500e+02,False,1.456565e+02,6.458754e-01,1.740375e-02,1.571671e+01,7.876326e+04,3.954671e+05,2.000000e-03,1.000000e+00,7.876326e+04,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True
Latimeria_chalumnae,7.552162e+02,3.098686e+04,2.000000e-01,4.736290e+02,3.426136e+04,8.000000e+04,2.317217e-02,2.871500e+02,False,1.138136e+03,4.900223e-01,5.603990e-02,2.217826e+01,4.796457e+05,8.596003e+07,2.000000e-03,1.000000e+00,4.796457e+05,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
Silurus_triostegus,1.300000e+01,4.015000e+03,2.000000e-01,1.200000e-03,2.803000e+02,7.400000e+03,3.295890e+02,2.931500e+02,True,2.218407e+02,9.403098e-01,1.811583e-02,1.650741e+01,1.098453e-01,3.286077e+04,2.000000e-03,1.000000e+00,1.098453e-01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
Rhinogobius_brunneus,8.000000e+00,7.300000e+02,2.000000e-01,1.200000e-03,7.000000e-01,9.800000e+00,4.657534e+00,2.931500e+02,False,1.651285e+02,9.487900e-01,3.414047e-02,9.114730e+01,1.387258e-01,1.921194e+02,2.000000e-03,1.000000e+00,1.387258e-01,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
