species,ab,am,d_V,Wwb,Wwp,Wwi,Ri,T_typical,metamorphosis,p_Am,kap,v,p_M,E_Hb,E_Hp,k_J,s_M,E_Hbj,class_other,class_Aves,class_Actinopterygii,class_Reptilia,class_Chondrichthyes,class_Amphibia,class_Mammalia,class_Bivalvia,class_Branchiopoda,class_Malacostraca,climate_A,climate_B,climate_C,climate_D,climate_E,habitat_T,habitat_F,habitat_S,habitat_M,migrate_T,food_other,food_P,food_O,food_H,food_C,data_split
Aulacorhynchus_prasinus,2.960102e+00,7.192549e+02,2.800000e-01,7.000000e+00,1.235000e+02,1.300000e+02,6.882122e-02,3.149500e+02,False,1.398269e+03,8.613337e-01,4.437972e-02,4.255789e+02,2.289563e+03,8.525509e+04,1.752115e-02,1.000000e+00,2.289563e+03,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,train
Auxis_rochei,1.640316e+00,9.978591e+02,2.000000e-01,6.000000e-04,5.070000e+02,1.500000e+03,8.157464e+02,2.991500e+02,True,2.961084e+02,9.571299e-01,3.032950e-02,4.276985e+01,4.493952e-02,9.604703e+04,2.000000e-03,1.187968e+00,7.555757e-02,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,train
Auxis_thazard,2.446465e+00,1.488266e+03,2.000000e-01,6.000000e-04,3.180000e+02,3.600000e+03,4.602672e+03,2.951500e+02,True,5.924490e+02,8.542918e-01,2.372042e-02,9.962401e+01,8.484186e-02,1.442437e+05,2.000000e-03,1.627101e+00,3.690469e-01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,test
Aythya_affinis,4.609172e+00,8.424375e+02,2.800000e-01,3.080000e+01,6.935000e+02,7.300000e+02,2.172268e-01,3.143500e+02,False,2.249847e+03,6.458437e-01,3.244893e-02,3.600724e+02,1.905934e+04,8.145472e+05,1.483111e-02,1.000000e+00,1.905934e+04,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,train
Aythya_americana,4.993269e+00,1.040387e+03,2.800000e-01,3.760000e+01,1.182750e+03,1.245000e+03,2.823948e-01,3.143500e+02,False,3.858767e+03,6.890543e-01,2.796961e-02,6.907588e+02,1.268088e+04,5.733834e+05,2.850434e-02,1.000000e+00,1.268088e+04,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,True,train
Aythya_fuligula,5.089294e+00,2.080775e+03,2.800000e-01,3.750000e+01,6.664250e+02,7.015000e+02,1.955041e-01,3.143500e+02,False,5.613648e+03,6.807072e-01,2.148962e-02,1.471498e+03,8.336455e+03,1.828163e+05,6.061057e-02,1.000000e+00,8.336455e+03,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,train
Aythya_valisineria,4.609172e+00,1.358028e+03,2.800000e-01,4.480000e+01,1.094400e+03,1.152000e+03,1.955041e-01,3.143500e+02,False,3.921463e+03,5.218916e-01,3.052401e-02,5.309212e+02,2.983464e+04,1.240089e+06,2.150273e-02,1.000000e+00,2.983464e+04,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,train
Bagrus_bajad,8.722462e+00,2.214747e+03,2.000000e-01,1.000000e-03,4.996000e+02,1.340000e+04,1.730943e+02,2.961500e+02,True,2.932291e+01,9.938573e-01,1.763936e-02,9.208697e+00,2.349442e-02,1.616031e+04,2.000000e-03,6.781931e+00,7.305168e+00,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,train
Baikaiobia_guttata,1.738456e+02,2.589945e+03,7.000000e-02,9.400000e-04,3.600000e-02,2.800000e-01,3.088869e-03,2.931500e+02,True,7.956728e+01,9.938143e-01,1.737379e-02,3.512556e+02,4.923476e-03,3.158154e-01,2.000000e-03,1.862640e+00,4.171399e-02,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,train
Balaena_mysticetus,8.873030e+01,1.725648e+04,3.000000e-01,9.000000e+05,3.320093e+07,1.000000e+08,2.718004e-03,3.101500e+02,False,3.060042e+03,9.602864e-01,2.190913e-02,1.766670e+01,1.687874e+07,1.092952e+09,2.000000e-03,1.000000e+00,1.687874e+07,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,train
Balaeniceps_rex,6.124350e+00,1.823460e+03,2.800000e-01,1.640000e+02,6.175000e+03,6.500000e+03,4.113060e-02,3.137500e+02,False,4.751130e+03,9.228155e-01,4.111874e-02,6.189323e+02,1.197915e+04,6.880159e+05,2.533788e-02,1.000000e+00,1.197915e+04,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,test
Balaenoptera_acutorostrata,1.753321e+02,4.089212e+03,3.000000e-01,3.200000e+05,2.857800e+06,9.200000e+06,1.222729e-02,3.101500e+02,False,2.688877e+03,8.293711e-01,1.089537e-01,1.779517e+01,1.199969e+08,2.627505e+09,2.000000e-03,1.000000e+00,1.199969e+08,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,train
Balaenoptera_borealis,1.373029e+02,6.052034e+03,3.000000e-01,6.800000e+05,1.600000e+07,1.900000e+07,6.113647e-03,3.101500e+02,False,3.634267e+03,8.138831e-01,8.017495e-02,2.184526e+01,2.463421e+08,1.172339e+10,8.952399e-04,1.000000e+00,2.463421e+08,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,train
Balaenoptera_edeni,1.417842e+02,5.888466e+03,3.000000e-01,1.000000e+06,1.196799e+07,2.000000e+07,6.113647e-03,3.101500e+02,False,2.842093e+03,9.679870e-01,5.952559e-02,2.031300e+01,1.080211e+07,1.418845e+09,7.770078e-04,1.000000e+00,1.080211e+07,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,train
Balaenoptera_musculus,1.476098e+02,8.996267e+03,3.000000e-01,2.750000e+06,6.900000e+07,1.600000e+08,4.890918e-03,3.101500e+02,False,6.536817e+03,9.784735e-01,1.881779e-01,2.195058e+01,8.927703e+07,3.022123e+09,2.000000e-03,1.000000e+00,8.927703e+07,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,train
Balaenoptera_physalus,7.663072e+01,9.323404e+03,3.000000e-01,1.800000e+06,7.253243e+06,1.019625e+07,4.890918e-03,3.101500e+02,False,4.223692e+03,9.163627e-01,1.313549e-01,1.867509e+01,2.472689e+08,5.503359e+09,2.000000e-03,1.000000e+00,2.472689e+08,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,train
Barbronia_weberi,2.460776e+01,1.389883e+02,1.600000e-01,1.200000e-03,8.900000e-02,9.100000e-02,4.702350e-01,2.941500e+02,False,2.017914e+03,6.472622e-01,2.041512e-02,9.068888e+03,2.032709e+00,1.167340e+03,2.000000e-03,1.000000e+00,2.032709e+00,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,val
Bartramia_longicauda,4.695335e+00,4.219346e+02,2.800000e-01,1.800000e+01,1.598375e+02,1.682500e+02,8.532128e-02,3.141500e+02,False,2.180246e+03,7.847824e-01,3.480713e-02,6.858685e+02,7.840639e+03,9.502078e+04,2.799252e-02,1.000000e+00,7.840639e+03,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,val
Basileuterus_tristriatus,3.225491e+00,3.595587e+02,2.800000e-01,1.500000e+00,1.102000e+01,1.160000e+01,4.415413e-02,3.147500e+02,False,8.848530e+02,9.791666e-01,2.700429e-02,6.974755e+02,7.673955e+01,6.635532e+02,2.855547e-02,1.000000e+00,7.673955e+01,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,train
Basiliscus_basiliscus,4.431798e+01,1.237513e+03,3.000000e-01,2.000000e+00,9.799440e+01,1.601000e+02,2.969666e-01,3.011500e+02,False,2.560764e+02,4.747929e-01,1.851869e-02,3.165791e+01,6.300876e+03,2.070749e+05,2.000000e-03,1.000000e+00,6.300876e+03,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,val
Batagur_affinis,5.367367e+01,1.011144e+04,3.000000e-01,4.850000e+01,1.455656e+04,3.700000e+04,8.703010e-02,2.971500e+02,False,6.043875e+02,5.478618e-01,2.631776e-02,1.622356e+01,8.080041e+04,1.581158e+08,6.003144e-04,1.000000e+00,8.080041e+04,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True,test
Bathyraja_abyssicola,7.833551e+03,8.812744e+04,2.000000e-01,1.742944e+02,1.926645e+04,3.880000e+04,5.106241e-03,2.761500e+02,False,7.378032e+02,4.413635e-01,3.519800e-02,1.703689e+01,1.461164e+05,2.216882e+07,2.000000e-03,1.000000e+00,1.461164e+05,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,train
Bathyraja_albomaculata,2.719614e+03,2.514934e+04,2.000000e-01,4.998652e+01,2.434069e+03,8.600000e+03,8.787508e-03,2.788500e+02,False,1.252813e+03,6.500000e-01,3.200000e-02,8.477692e+01,1.999070e+04,2.341017e+06,2.000000e-03,1.000000e+00,1.999070e+04,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,train
Bathyraja_aleutica,4.358786e+03,4.129376e+04,2.000000e-01,1.215090e+02,7.776576e+03,2.310000e+04,3.487209e-03,2.746500e+02,False,4.434581e+03,7.426211e-01,6.532761e-02,2.901443e+02,4.617570e+04,9.219465e+06,2.000000e-03,1.000000e+00,4.617570e+04,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,train
Bathyraja_brachyurops,2.517176e+03,1.864793e+04,2.000000e-01,8.305260e+01,3.837940e+03,1.420000e+04,1.010836e-02,2.791500e+02,False,2.116383e+03,6.500000e-01,3.200000e-02,1.420130e+02,2.622519e+04,3.655035e+06,2.000000e-03,1.000000e+00,2.622519e+04,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,train
Bathyraja_griseocauda,2.589945e+03,3.625923e+04,2.000000e-01,2.076138e+02,1.328728e+04,3.660000e+04,1.544435e-02,2.801500e+02,False,6.599595e+02,6.500000e-01,4.098434e-02,2.144403e+01,5.984068e+04,9.214438e+06,2.000000e-03,1.000000e+00,5.984068e+04,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,train
Bathyraja_lindbergi,4.084878e+03,6.740049e+04,2.000000e-01,4.621518e+01,4.400760e+03,9.500000e+03,4.896107e-03,2.757500e+02,False,6.080008e+02,7.133568e-01,5.251906e-02,3.131041e+01,1.960971e+04,3.184877e+06,2.000000e-03,1.000000e+00,1.960971e+04,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,train
Bathyraja_macloviana,1.525797e+03,1.830956e+04,2.000000e-01,2.294229e+01,1.308139e+03,3.900000e+03,1.048633e-02,2.785500e+02,False,7.579372e+02,6.500000e-01,9.083534e-02,4.436952e+01,2.831102e+04,1.995531e+06,2.000000e-03,1.000000e+00,2.831102e+04,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,test
Bathyraja_maculata,6.527480e+03,7.832976e+04,2.000000e-01,6.145865e+01,4.881766e+03,1.370000e+04,6.434336e-03,2.751500e+02,False,6.968730e+02,5.564299e-01,3.519800e-02,2.839510e+01,3.149486e+04,4.375009e+06,2.000000e-03,1.000000e+00,3.149486e+04,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,train
Bathyraja_magellanica,8.190012e+02,1.345209e+04,2.000000e-01,1.883573e+01,1.587731e+03,3.200000e+03,2.676163e-02,2.787500e+02,False,8.788755e+04,6.500000e-01,2.005634e-02,3.815098e+04,4.441674e+03,3.798451e+06,2.000000e-03,1.000000e+00,4.441674e+03,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,train
Bathyraja_minispinosa,4.351653e+03,8.268141e+04,2.000000e-01,1.015537e+01,1.799417e+03,3.300000e+03,3.676764e-03,2.751500e+02,False,2.685452e+02,8.370561e-01,3.519800e-02,2.094356e+01,2.176275e+03,4.840690e+05,2.000000e-03,1.000000e+00,2.176275e+03,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,val
Bathyraja_parmifera,2.740407e+03,3.372809e+04,2.000000e-01,7.876588e+01,5.950027e+03,1.820000e+04,7.115731e-03,2.754500e+02,False,4.176271e+03,8.111542e-01,5.700000e-02,3.314847e+02,9.616758e+03,3.385467e+06,2.000000e-03,1.000000e+00,9.616758e+03,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,val
Bathyraja_taranetzi,4.042773e+03,3.144379e+04,2.000000e-01,1.800656e+01,1.101335e+03,1.830000e+03,2.226195e-03,2.748500e+02,False,2.313032e+03,7.847566e-01,2.530366e-02,4.097408e+02,3.434382e+03,1.149440e+06,2.000000e-03,1.000000e+00,3.434382e+03,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,val
Bellator_gymnostethus,9.914289e+00,2.533101e+03,2.000000e-01,8.000000e-04,5.000000e+00,4.990000e+01,8.290234e+01,2.932500e+02,True,3.755750e+01,6.549214e-01,3.979102e-02,2.438416e+01,1.786866e+00,2.309553e+04,2.000000e-03,3.446358e+00,7.631309e+01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,train
Belone_euxini,1.325994e+01,9.679754e+03,2.000000e-01,5.200000e-04,5.280000e+01,3.812000e+02,6.705336e+01,2.901500e+02,True,1.189525e+02,9.202762e-01,2.351171e-02,2.349987e+01,1.130793e-01,1.743924e+04,2.000000e-03,1.214119e+00,2.029792e-01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,val
Berardius_bairdii,1.316942e+02,7.787357e+03,3.000000e-01,9.220000e+05,1.005213e+07,1.253904e+07,3.595571e-03,3.086500e+02,False,3.584193e+03,6.439432e-01,6.276725e-02,2.045468e+01,4.920350e+08,7.060265e+09,2.000000e-03,1.000000e+00,4.920350e+08,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,train
Beringraja_pulchra,2.060966e+02,1.282529e+04,2.000000e-01,8.286948e+00,3.175200e+03,1.470000e+04,4.865386e-01,2.899500e+02,False,4.622519e+02,6.633395e-01,3.558000e-02,1.958970e+01,4.539143e+03,2.631263e+06,2.000000e-03,1.000000e+00,4.539143e+03,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,train
Beringraja_stellulata,8.481016e+02,1.282031e+04,2.000000e-01,9.475504e+00,5.693144e+02,3.500000e+03,6.084096e-02,2.820500e+02,False,9.017536e+02,5.364458e-01,3.558000e-02,5.990629e+01,7.022529e+03,8.532042e+05,2.000000e-03,1.000000e+00,7.022529e+03,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,val
Bimastos_rubidus,1.722827e+01,2.065010e+03,1.600000e-01,2.500000e-02,2.700000e-01,4.000000e-01,4.357171e-01,2.956500e+02,False,5.934823e+02,3.469067e-01,5.365000e-02,4.328040e+02,6.211431e+01,2.317466e+03,2.000000e-03,1.000000e+00,6.211431e+01,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,test
Biomphalaria_glabrata,1.300000e+01,3.600000e+02,1.500000e-01,3.879400e-04,4.400000e-01,2.350000e+00,1.370000e+02,2.931500e+02,True,1.838111e+02,5.394868e-01,2.097085e-02,8.596973e+02,4.939774e-01,1.062011e+03,2.000000e-03,7.798541e+00,3.581728e+02,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,train
Birgus_latro,2.123730e+01,1.931475e+04,1.700000e-01,4.100000e-04,1.180000e+02,1.000000e+03,7.144800e+02,2.831500e+02,True,1.351464e+01,7.620530e-01,1.161879e-02,2.025451e+00,4.709528e-01,1.646249e+05,1.377000e-04,1.842355e+00,2.965349e+00,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,train
Blepsias_cirrhosus,1.896427e+02,8.972909e+03,2.000000e-01,1.090000e-02,7.600000e+00,3.800000e+01,3.151709e-01,2.802500e+02,True,8.817965e+01,6.577698e-01,2.361200e-02,3.034100e+01,1.702788e+01,2.317207e+04,2.000000e-03,1.463905e+00,5.543767e+01,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,train
Blicca_bjoerkna,7.500000e+00,4.402573e+03,2.000000e-01,3.800000e-03,3.689434e+01,5.764741e+02,2.271399e+02,2.911500e+02,True,7.748830e+01,9.750394e-01,8.152066e-02,8.688000e+00,3.970260e-01,1.168072e+04,4.936241e-04,1.000001e+00,3.970274e-01,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,train
Boa_constrictor,4.435841e+01,6.476327e+03,3.000000e-01,1.900000e+02,6.335007e+03,4.500000e+04,4.014621e-01,3.021500e+02,False,1.235625e+03,6.207248e-01,2.292091e-02,4.572246e+01,9.940747e+04,8.283259e+06,2.000000e-03,1.000000e+00,9.940747e+04,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,test
Boaedon_fuliginosus,2.906097e+01,3.535751e+03,3.000000e-01,8.424519e+00,1.964902e+02,3.837700e+02,6.193875e-01,3.011500e+02,False,2.700541e+03,5.239417e-01,1.614079e-02,5.718406e+02,5.153534e+03,3.627938e+05,2.000000e-03,1.000000e+00,5.153534e+03,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,train
Bolborhynchus_lineola,4.389117e+00,6.933874e+02,2.800000e-01,2.320000e+00,5.291500e+01,5.570000e+01,8.768546e-02,3.144500e+02,False,1.104783e+03,9.388039e-01,2.381611e-02,5.502897e+02,2.838739e+02,9.301126e+03,2.252450e-02,1.000000e+00,2.838739e+02,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,train
